PLAYER NAME,POS,AVG_RK,AVG_FAN PTS,AVG_PASS_TDS,AVG_PASS_YDS,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,BEST_RK,FAN PTS,PASS_TDS,PASS_YDS,PPR_AVG_RK,PPR_AVG_FAN PTS,PPR_BEST_RK,PPR_FAN PTS,PPR_RK,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,REC,REC_TDS,REC_YDS,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,STD.DEV_RK,TEAM,TIERS,WORST_RK,FULL_SOS,SEASON_SOS,PLAYOFF_SOS,DEPTH,STANDARD_ADP,PPR_ADP
AARON JONES,RB,65.3,11.2,0.0,0.0,3.0,0.1,24.0,15.0,0.3,66.9,47.0,190.6,0.0,0.0,68.8,14.2,46.0,241.6,65.0,9.6,6.0,98.0,51.0,2.0,408.0,63.0,255.0,5.0,1138.0,8.2,MIN,6.0,82.0,8,6,14,1,64.0,66
AARON RODGERS,QB,218.6,15.7,1.6,229.2,0.0,0.0,0.0,1.3,0.0,6.3,124.0,267.6,28.0,3897.0,200.5,15.7,118.0,267.6,191.0,41.1,11.0,307.0,0.0,0.0,0.0,203.0,22.0,0.0,107.0,44.0,PIT,11.0,320.0,6,4,13,1,181.5,197
ADAM THIELEN,WR,176.9,9.2,0.0,0.0,4.8,0.5,61.5,0.0,0.0,0.0,116.0,91.5,0.0,0.0,157.4,13.9,93.0,139.5,155.0,24.9,10.0,244.0,48.0,5.0,615.0,172.0,0.0,0.0,0.0,26.7,CAR,10.0,266.0,6,15,2,3,183.0,151
ADAM TRAUTMAN,TE,384.0,1.8,0.0,0.0,0.8,0.1,11.1,0.0,0.0,0.0,374.0,30.8,0.0,0.0,391.0,2.6,385.0,43.8,510.0,4.2,16.0,394.0,13.0,2.0,188.0,493.0,0.0,0.0,0.0,6.5,DEN,16.0,394.0,1,3,2,2,500.0,500
ADONAI MITCHELL,WR,216.1,1.8,0.0,0.0,1.4,0.0,18.4,0.2,0.0,0.4,172.0,30.8,0.0,0.0,223.1,3.2,164.0,53.8,220.0,28.5,11.0,332.0,23.0,0.0,312.0,214.0,4.0,0.0,6.0,24.6,IND,11.0,326.0,23,25,20,4,500.0,500
AIDAN OCONNELL,QB,339.8,10.8,0.9,179.1,0.0,0.0,0.0,2.3,0.1,3.3,307.0,97.5,8.0,1612.0,327.2,10.8,307.0,97.5,423.0,15.4,15.0,346.0,0.0,0.0,0.0,427.0,21.0,1.0,30.0,24.6,LV,15.0,385.0,9,12,4,2,500.0,500
AJ BARNER,TE,322.2,2.9,0.0,0.0,1.8,0.2,14.4,0.0,0.0,0.0,242.0,48.5,0.0,0.0,328.3,4.6,258.0,78.5,359.0,33.9,14.0,381.0,30.0,4.0,245.0,356.0,0.0,0.0,0.0,34.4,SEA,14.0,381.0,30,32,8,2,500.0,500
AJ BROWN,WR,16.9,11.5,0.0,0.0,5.2,0.5,83.0,0.0,0.0,0.0,9.0,149.9,0.0,0.0,18.2,16.7,11.0,216.9,17.0,4.8,3.0,27.0,67.0,7.0,1079.0,16.0,0.0,0.0,0.0,4.0,PHI,3.0,31.0,4,4,9,1,21.5,15
AJ DILLON,RB,281.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,305.6,0.0,225.0,0.0,338.0,43.8,14.0,364.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,42.3,PHI,13.0,392.0,1,5,7,3,500.0,500
ALEC INGOLD,RB,292.0,1.0,0.0,0.0,0.7,0.0,6.4,0.7,0.1,1.1,176.0,15.3,0.0,0.0,311.8,1.8,270.0,26.3,422.0,43.2,15.0,393.0,11.0,0.0,96.0,410.0,10.0,1.0,17.0,64.4,MIA,15.0,365.0,5,1,26,5,500.0,500
ALEC PIERCE,WR,187.9,7.8,0.0,0.0,2.3,0.4,51.5,0.0,0.0,0.0,149.0,124.4,0.0,0.0,204.4,10.1,167.0,161.4,203.0,18.5,11.0,263.0,37.0,7.0,824.0,181.0,0.0,0.0,0.0,18.4,IND,10.0,258.0,23,25,20,3,500.0,500
ALEXANDER MATTISON,RB,282.0,7.2,0.0,0.0,2.6,0.1,21.0,9.4,0.3,30.0,216.0,101.4,0.0,0.0,296.4,9.8,238.0,137.4,295.0,24.6,13.0,382.0,36.0,1.0,294.0,284.0,132.0,4.0,420.0,25.0,MIA,13.0,353.0,5,1,26,2,500.0,500
ALLEN LAZARD,WR,313.6,7.4,0.0,0.0,3.1,0.5,44.2,0.0,0.0,0.0,217.0,89.0,0.0,0.0,310.4,10.5,217.0,126.0,363.0,51.8,14.0,377.0,37.0,6.0,530.0,363.0,0.0,0.0,0.0,53.7,NYJ,14.0,396.0,24,26,22,2,500.0,500
ALVIN KAMARA,RB,47.7,14.1,0.0,0.0,4.9,0.1,38.8,16.3,0.4,67.9,28.0,197.3,0.0,0.0,40.0,18.9,22.0,265.3,41.0,8.2,5.0,66.0,68.0,2.0,543.0,47.0,228.0,6.0,950.0,7.1,NO,5.0,66.0,20,19,19,1,38.5,37
AMARI COOPER,WR,229.7,6.1,0.0,0.0,3.4,0.3,42.1,0.0,0.0,0.0,120.0,78.7,0.0,0.0,235.1,9.4,106.0,122.7,272.0,46.4,12.0,302.0,44.0,4.0,547.0,271.0,0.0,0.0,0.0,44.9,FA,12.0,301.0,33,33,33,0,500.0,500
AMEER ABDULLAH,RB,325.3,5.7,0.0,0.0,2.7,0.2,17.4,4.4,0.1,20.7,282.0,85.2,0.0,0.0,319.5,8.3,282.0,125.2,380.0,32.7,14.0,392.0,40.0,3.0,261.0,379.0,66.0,2.0,311.0,29.3,SF,14.0,382.0,18,17,21,0,500.0,500
AMON-RA ST BROWN,WR,14.0,11.8,0.0,0.0,6.8,0.7,74.3,0.1,0.0,0.4,7.0,201.2,0.0,0.0,8.9,18.6,4.0,316.2,8.0,2.5,2.0,15.0,115.0,12.0,1263.0,13.0,2.0,0.0,6.0,4.3,DET,3.0,31.0,22,19,16,1,9.5,8
ANDREI IOSIVAS,WR,221.1,4.9,0.0,0.0,2.1,0.4,28.2,0.0,0.0,0.0,175.0,83.9,0.0,0.0,221.4,7.1,173.0,119.9,218.0,21.8,11.0,302.0,36.0,6.0,479.0,220.0,0.0,0.0,0.0,21.2,CIN,11.0,306.0,17,9,26,3,500.0,500
ANTHONY RICHARDSON,QB,244.1,15.9,0.7,164.9,0.0,0.0,0.0,7.8,0.5,45.4,124.0,174.4,8.0,1814.0,227.8,15.9,100.0,175.4,215.0,59.3,11.0,320.0,0.0,0.0,0.0,230.0,86.0,6.0,499.0,58.5,IND,11.0,323.0,26,28,11,1,184.0,500
ANTONIO GIBSON,RB,257.8,4.7,0.0,0.0,1.4,0.0,12.1,7.1,0.1,31.6,181.0,80.4,0.0,0.0,259.6,6.1,188.0,103.4,262.0,30.8,12.0,328.0,23.0,0.0,206.0,264.0,120.0,1.0,538.0,32.1,NE,12.0,328.0,11,10,8,3,500.0,500
ANTWANE WELLS,WR,331.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,313.4,0.0,288.0,0.0,384.0,29.6,14.0,379.0,0.0,0.0,0.0,383.0,0.0,0.0,0.0,37.1,NYG,14.0,384.0,1,2,7,0,500.0,500
ARIAN SMITH,WR,341.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,0.0,0.0,336.7,0.0,272.0,0.0,396.0,41.2,15.0,395.0,0.0,0.0,0.0,395.0,0.0,0.0,0.0,36.2,NYJ,15.0,390.0,24,26,22,7,500.0,500
ARIZONA CARDINALS,DEF,276.5,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,101.0,0.0,0.0,278.2,5.9,166.0,101.0,329.0,53.1,13.0,355.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,52.2,ARI,13.0,355.0,24,23,21,0,500.0,195
ASHTON JEANTY,RB,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,16.3,0.0,5.0,0.0,15.0,5.4,3.0,38.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,LV,2.0,28.0,29,32,11,1,9.5,10
ATLANTA FALCONS,DEF,276.3,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,97.0,0.0,0.0,282.3,5.7,185.0,97.0,392.0,46.9,15.0,340.0,0.0,0.0,0.0,386.0,0.0,0.0,0.0,47.2,ATL,15.0,341.0,20,27,7,0,500.0,500
AUDRIC ESTIME,RB,238.3,3.4,0.0,0.0,0.4,0.0,2.1,5.8,0.2,23.8,148.0,43.7,0.0,0.0,255.3,3.7,174.0,48.7,254.0,46.6,12.0,364.0,5.0,0.0,27.0,242.0,76.0,2.0,310.0,50.3,DEN,12.0,353.0,30,29,27,4,500.0,500
AUSTIN EKELER,RB,142.7,8.1,0.0,0.0,2.9,0.0,30.5,6.4,0.3,30.6,99.0,97.3,0.0,0.0,138.4,11.0,101.0,132.3,134.0,20.3,9.0,247.0,35.0,0.0,366.0,140.0,77.0,4.0,367.0,19.3,WAS,9.0,221.0,14,8,23,2,133.5,125
AUSTIN HOOPER,TE,337.9,3.7,0.0,0.0,2.6,0.2,28.0,0.0,0.0,0.0,280.0,63.6,0.0,0.0,330.1,6.4,267.0,108.6,366.0,27.5,14.0,365.0,45.0,3.0,476.0,370.0,0.0,0.0,0.0,26.1,NE,14.0,374.0,17,10,32,2,500.0,500
BAKER MAYFIELD,QB,69.8,22.5,2.4,264.7,0.0,0.0,0.0,3.5,0.2,22.2,52.0,381.8,41.0,4500.0,69.2,22.5,54.0,381.8,66.0,13.4,7.0,107.0,0.0,0.0,0.0,71.0,60.0,3.0,378.0,13.6,TB,6.0,107.0,3,10,2,1,72.0,52
BALTIMORE RAVENS,DEF,170.9,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,120.0,0.0,0.0,171.2,7.1,150.0,120.0,174.0,7.9,10.0,195.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,7.2,BAL,10.0,194.0,4,24,1,0,193.0,108
BEN SINNOTT,TE,299.3,0.5,0.0,0.0,0.3,0.1,1.6,0.0,0.0,0.0,253.0,8.8,0.0,0.0,297.3,0.8,253.0,13.8,317.0,27.2,13.0,354.0,5.0,1.0,28.0,317.0,0.0,0.0,0.0,27.7,WAS,13.0,356.0,27,21,28,2,500.0,500
BHAYSHUL TUTEN,RB,157.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,166.1,0.0,109.0,0.0,162.0,43.9,10.0,351.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,43.9,JAC,10.0,328.0,28,30,15,3,136.5,178
BIJAN ROBINSON,RB,2.9,16.5,0.0,0.0,3.6,0.1,25.4,17.9,0.8,85.6,1.0,280.7,0.0,0.0,2.9,20.1,1.0,341.7,2.0,1.5,1.0,8.0,61.0,1.0,431.0,3.0,304.0,14.0,1456.0,1.1,ATL,1.0,6.0,16,28,2,1,2.5,2
BLAKE CORUM,RB,175.6,1.8,0.0,0.0,0.5,0.0,3.9,3.9,0.0,13.8,121.0,26.5,0.0,0.0,196.9,2.2,142.0,33.5,184.0,38.0,10.0,321.0,7.0,0.0,58.0,169.0,58.0,0.0,207.0,34.4,LAR,10.0,286.0,10,9,9,3,197.0,500
BLAKE GRUPE,K,248.4,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,131.0,0.0,0.0,261.8,7.7,191.0,131.0,394.0,57.1,15.0,363.0,0.0,0.0,0.0,394.0,0.0,0.0,0.0,30.4,NO,15.0,281.0,2,9,8,1,500.0,500
BO NIX,QB,75.9,19.3,1.7,222.1,0.0,0.0,0.0,5.4,0.2,25.3,58.0,328.2,29.0,3775.0,75.3,19.4,58.0,329.2,73.0,13.0,7.0,107.0,0.0,0.0,0.0,73.0,92.0,4.0,430.0,13.6,DEN,7.0,107.0,7,8,8,1,80.5,68
BRAELON ALLEN,RB,152.6,3.9,0.0,0.0,1.1,0.1,8.7,5.4,0.1,19.6,108.0,66.2,0.0,0.0,160.3,5.0,126.0,85.2,156.0,18.6,10.0,232.0,19.0,1.0,148.0,148.0,92.0,2.0,334.0,14.3,NYJ,9.0,188.0,3,7,6,2,157.5,500
BRANDIN COOKS,WR,255.5,4.4,0.0,0.0,2.6,0.3,25.9,0.3,0.0,-0.3,177.0,43.6,0.0,0.0,244.5,7.0,169.0,69.6,245.0,30.8,12.0,360.0,26.0,3.0,259.0,260.0,3.0,0.0,-3.0,31.6,NO,12.0,372.0,5,3,23,3,500.0,500
BRANDON AIYUK,WR,122.1,5.3,0.0,0.0,3.6,0.0,53.4,0.0,0.0,0.0,48.0,37.4,0.0,0.0,122.4,8.9,41.0,62.4,125.0,28.4,9.0,228.0,25.0,0.0,374.0,121.0,0.0,0.0,0.0,27.8,SF,9.0,223.0,19,16,18,2,110.5,164
BRANDON AUBREY,K,187.2,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,192.0,0.0,0.0,186.7,11.3,167.0,192.0,187.0,4.7,11.0,216.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,5.7,DAL,11.0,233.0,25,29,9,1,188.5,97
BRANDON MCMANUS,K,261.7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,99.0,0.0,0.0,265.1,9.0,209.0,99.0,358.0,48.2,14.0,362.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,41.2,GB,14.0,332.0,18,17,17,1,500.0,500
BRASHARD SMITH,RB,251.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,249.3,0.0,145.0,0.0,259.0,55.9,12.0,388.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,55.0,KC,12.0,346.0,25,12,30,3,500.0,500
BREECE HALL,RB,38.0,11.5,0.0,0.0,3.6,0.2,30.2,13.1,0.3,54.8,17.0,183.9,0.0,0.0,39.3,15.1,22.0,240.9,40.0,6.8,5.0,56.0,57.0,3.0,483.0,37.0,209.0,5.0,876.0,6.9,NYJ,5.0,55.0,3,7,6,1,30.0,49
BRENTON STRANGE,TE,193.9,3.0,0.0,0.0,2.4,0.1,24.2,0.0,0.0,0.0,110.0,51.1,0.0,0.0,177.9,5.4,96.0,91.1,180.0,48.5,10.0,299.0,40.0,2.0,411.0,195.0,0.0,0.0,0.0,45.3,JAC,11.0,308.0,21,24,13,1,171.0,500
BREVIN JORDAN,TE,361.6,0.3,0.0,0.0,1.0,0.0,3.5,0.0,0.0,0.0,329.0,0.7,0.0,0.0,370.0,1.4,341.0,2.7,477.0,15.7,16.0,383.0,2.0,0.0,7.0,460.0,0.0,0.0,0.0,17.1,HOU,15.0,374.0,22,22,17,2,500.0,500
BREVYN SPANN-FORD,TE,366.0,0.5,0.0,0.0,0.5,0.0,5.2,0.0,0.0,0.0,343.0,8.8,0.0,0.0,359.0,1.0,344.0,17.8,495.0,15.0,16.0,374.0,9.0,0.0,88.0,494.0,0.0,0.0,0.0,23.0,DAL,16.0,389.0,19,25,10,3,500.0,500
BRIAN ROBINSON,RB,71.4,10.0,0.0,0.0,1.4,0.0,11.4,13.4,0.6,57.1,55.0,139.8,0.0,0.0,86.5,11.4,66.0,159.8,89.0,9.9,7.0,134.0,20.0,0.0,159.0,72.0,187.0,8.0,799.0,7.8,WAS,7.0,102.0,14,8,23,1,80.5,92
BRIAN THOMAS,WR,11.0,11.6,0.0,0.0,5.1,0.6,75.4,0.4,0.0,2.8,6.0,197.0,0.0,0.0,10.9,16.7,7.0,284.0,11.0,2.3,2.0,19.0,87.0,10.0,1282.0,11.0,6.0,0.0,48.0,2.9,JAC,2.0,21.0,30,24,32,1,13.5,16
BROCK BOWERS,TE,22.0,8.9,0.0,0.0,6.6,0.3,70.2,0.3,0.0,0.8,12.0,150.7,0.0,0.0,16.9,15.5,10.0,262.7,16.0,3.6,3.0,31.0,112.0,5.0,1194.0,21.0,5.0,0.0,13.0,7.4,LV,3.0,50.0,2,1,18,1,17.5,19
BROCK PURDY,QB,93.6,18.6,1.3,257.6,0.0,0.0,0.0,4.4,0.3,21.5,68.0,278.9,20.0,3864.0,92.2,18.6,69.0,278.9,91.0,14.5,8.0,133.0,0.0,0.0,0.0,87.0,66.0,5.0,323.0,18.1,SF,8.0,188.0,21,22,23,1,111.5,82
BRYCE YOUNG,QB,150.0,14.6,1.1,171.6,0.0,0.0,0.0,3.1,0.4,17.8,107.0,204.0,15.0,2403.0,142.7,14.6,107.0,204.0,136.0,19.6,9.0,241.0,0.0,0.0,0.0,145.0,43.0,6.0,249.0,22.4,CAR,9.0,241.0,10,21,1,1,163.0,187
BUFFALO BILLS,DEF,186.1,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,133.0,0.0,0.0,186.3,7.8,150.0,133.0,186.0,8.8,11.0,211.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,8.0,BUF,10.0,211.0,19,19,12,0,500.0,148
CADE OTTON,TE,204.8,5.8,0.0,0.0,4.2,0.3,42.9,0.1,0.0,-0.3,142.0,81.6,0.0,0.0,207.0,10.0,154.0,140.6,198.0,27.9,11.0,279.0,59.0,4.0,600.0,189.0,1.0,0.0,-4.0,28.6,TB,11.0,273.0,24,20,22,1,176.5,500
CADE STOVER,TE,360.1,1.3,0.0,0.0,1.0,0.1,8.9,0.0,0.0,0.0,318.0,19.3,0.0,0.0,360.5,2.3,318.0,34.3,401.0,20.9,15.0,394.0,15.0,1.0,133.0,411.0,0.0,0.0,0.0,22.2,HOU,15.0,386.0,22,22,17,3,500.0,500
CAIRO SANTOS,K,254.8,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,109.0,0.0,0.0,273.2,6.4,210.0,109.0,407.0,55.7,15.0,375.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,25.5,CHI,15.0,281.0,24,12,31,1,500.0,177
CALEB WILLIAMS,QB,97.6,15.3,1.2,208.3,0.0,0.0,0.0,4.8,0.0,28.8,62.0,260.5,20.0,3541.0,96.8,15.3,62.0,260.5,94.0,14.7,8.0,131.0,0.0,0.0,0.0,97.0,81.0,0.0,489.0,15.4,CHI,8.0,136.0,18,17,28,1,104.0,120
CALVIN AUSTIN,WR,231.4,4.9,0.0,0.0,2.1,0.2,32.2,0.0,0.0,0.0,147.0,82.8,0.0,0.0,233.8,7.0,139.0,118.8,223.0,33.5,11.0,290.0,36.0,4.0,548.0,223.0,0.0,0.0,0.0,34.0,PIT,11.0,315.0,14,11,21,2,500.0,500
CALVIN RIDLEY,WR,61.7,8.0,0.0,0.0,3.8,0.2,59.8,0.5,0.1,3.2,39.0,135.2,0.0,0.0,65.7,11.7,37.0,199.2,62.0,14.6,6.0,108.0,64.0,4.0,1017.0,57.0,8.0,1.0,55.0,11.9,TEN,6.0,91.0,18,20,10,1,72.0,63
CAM AKERS,RB,287.2,5.0,0.0,0.0,0.9,0.2,4.3,6.5,0.1,27.8,227.0,79.2,0.0,0.0,311.7,5.8,237.0,93.2,345.0,41.3,14.0,393.0,14.0,3.0,68.0,334.0,104.0,2.0,444.0,32.8,NO,13.0,336.0,20,19,19,4,500.0,500
CAM LITTLE,K,293.3,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,126.0,0.0,0.0,299.8,7.4,192.0,126.0,370.0,48.8,14.0,374.0,0.0,0.0,0.0,366.0,0.0,0.0,0.0,44.1,JAC,14.0,332.0,23,31,2,1,500.0,500
CAMERON DICKER,K,193.8,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,179.0,0.0,0.0,193.6,10.5,179.0,179.0,194.0,6.8,11.0,239.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,7.2,LAC,11.0,239.0,12,21,5,1,500.0,112
CAMERON SKATTEBO,RB,106.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,115.9,0.0,77.0,0.0,112.0,23.4,8.0,221.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,20.6,NYG,8.0,159.0,24,13,28,2,95.5,96
CAMERON WARD,QB,205.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,185.2,0.0,124.0,0.0,176.0,38.4,10.0,334.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,39.7,TEN,11.0,320.0,20,27,3,1,164.0,163
CARSON STEELE,RB,343.3,1.1,0.0,0.0,0.4,0.0,1.6,3.5,0.0,11.4,329.0,16.9,0.0,0.0,346.5,1.5,331.0,23.9,457.0,20.6,15.0,382.0,7.0,0.0,26.0,466.0,56.0,0.0,183.0,15.0,KC,16.0,364.0,25,12,30,5,500.0,500
CARTAVIOUS BIGSBY,RB,108.3,7.6,0.0,0.0,0.4,0.0,3.4,10.5,0.4,47.9,60.0,122.0,0.0,0.0,131.3,8.1,71.0,129.0,127.0,21.7,9.0,188.0,7.0,0.0,54.0,108.0,168.0,7.0,766.0,22.7,JAC,8.0,159.0,28,30,15,2,122.0,134
CEDRIC TILLMAN,WR,156.3,4.7,0.0,0.0,2.6,0.3,30.8,0.1,0.0,-0.5,117.0,51.4,0.0,0.0,143.7,7.3,108.0,80.4,140.0,17.2,9.0,177.0,29.0,3.0,339.0,153.0,1.0,0.0,-5.0,17.1,CLE,9.0,199.0,20,14,25,2,175.5,185
CEDRICK WILSON,WR,378.0,2.0,0.0,0.0,1.3,0.1,14.1,0.0,0.0,0.0,372.0,29.9,0.0,0.0,362.0,3.3,345.0,49.9,497.0,17.0,16.0,379.0,20.0,1.0,211.0,502.0,0.0,0.0,0.0,6.0,NO,16.0,384.0,5,3,23,4,500.0,500
CEEDEE LAMB,WR,6.0,10.8,0.0,0.0,6.7,0.4,79.6,0.9,0.0,4.7,4.0,162.4,0.0,0.0,4.0,17.6,2.0,263.4,3.0,1.2,1.0,9.0,101.0,6.0,1194.0,5.0,14.0,0.0,70.0,1.8,DAL,2.0,11.0,10,7,8,1,5.5,6
CHAD RYLAND,K,267.2,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,125.0,0.0,0.0,295.0,9.6,243.0,125.0,415.0,48.2,15.0,369.0,0.0,0.0,0.0,401.0,0.0,0.0,0.0,36.5,ARI,15.0,332.0,17,27,3,1,500.0,500
CHASE BROWN,RB,30.0,12.6,0.0,0.0,3.4,0.3,22.5,14.3,0.4,61.9,15.0,201.0,0.0,0.0,27.9,15.9,18.0,255.0,27.0,7.2,4.0,46.0,54.0,4.0,360.0,28.0,229.0,7.0,990.0,6.1,CIN,4.0,45.0,26,27,22,1,23.0,33
CHASE MCLAUGHLIN,K,209.9,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,164.0,0.0,0.0,207.6,9.6,191.0,164.0,205.0,11.1,11.0,281.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,11.5,TB,11.0,281.0,1,11,4,1,500.0,105
CHATARIUS ATWELL,WR,270.8,3.3,0.0,0.0,2.5,0.0,33.1,0.1,0.0,0.4,203.0,56.9,0.0,0.0,262.6,5.8,198.0,98.9,318.0,43.9,13.0,381.0,42.0,0.0,562.0,322.0,2.0,0.0,7.0,43.6,LAR,13.0,354.0,25,23,31,3,500.0,500
CHICAGO BEARS,DEF,279.9,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,121.0,0.0,0.0,279.9,7.1,193.0,121.0,297.0,32.9,13.0,349.0,0.0,0.0,0.0,299.0,0.0,0.0,0.0,36.0,CHI,13.0,355.0,11,12,11,0,500.0,500
CHIGOZIEM OKONKWO,TE,224.8,3.6,0.0,0.0,3.1,0.1,28.2,0.1,0.0,1.0,157.0,61.6,0.0,0.0,207.2,6.7,96.0,113.6,199.0,40.2,11.0,326.0,52.0,2.0,479.0,213.0,1.0,0.0,17.0,30.5,TEN,11.0,327.0,12,23,1,1,198.5,199
CHIMERE DIKE,WR,321.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,323.2,0.0,240.0,0.0,354.0,36.2,14.0,377.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,34.3,TEN,14.0,377.0,18,20,10,5,500.0,500
CHRIS BOSWELL,K,205.3,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,191.0,0.0,0.0,203.9,11.2,169.0,191.0,204.0,13.4,11.0,278.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,13.8,PIT,11.0,279.0,29,13,32,1,500.0,137
CHRIS GODWIN,WR,94.0,12.5,0.0,0.0,7.1,0.7,82.3,0.1,0.0,0.3,61.0,87.8,0.0,0.0,76.9,19.7,46.0,137.8,76.0,20.1,7.0,132.0,50.0,5.0,576.0,89.0,1.0,0.0,2.0,19.0,TB,8.0,149.0,3,5,4,2,75.0,90
CHRIS OLAVE,WR,78.5,5.6,0.0,0.0,4.0,0.1,50.0,0.1,0.0,0.9,50.0,44.7,0.0,0.0,59.7,9.6,39.0,76.7,55.0,13.4,6.0,108.0,32.0,1.0,400.0,76.0,1.0,0.0,7.0,13.0,NO,7.0,122.0,5,3,23,1,72.0,88
CHRIS TYREE,RB,345.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,344.1,0.0,311.0,0.0,429.0,24.3,15.0,382.0,0.0,0.0,0.0,431.0,0.0,0.0,0.0,24.4,NO,15.0,393.0,20,19,19,0,500.0,500
CHRISTIAN KIRK,WR,145.8,5.5,0.0,0.0,3.4,0.1,47.4,0.0,0.0,0.0,116.0,43.9,0.0,0.0,133.3,8.9,106.0,70.9,128.0,19.5,9.0,207.0,27.0,1.0,379.0,142.0,0.0,0.0,0.0,18.2,HOU,9.0,204.0,16,8,27,2,148.0,500
CHRISTIAN MCCAFFREY,RB,14.9,8.2,0.0,0.0,3.8,0.0,36.5,12.5,0.0,50.5,5.0,32.8,0.0,0.0,13.9,11.9,2.0,47.8,13.0,8.2,3.0,40.0,15.0,0.0,146.0,14.0,50.0,0.0,202.0,7.4,SF,3.0,37.0,18,17,21,1,10.5,7
CHRISTIAN WATSON,WR,276.6,5.1,0.0,0.0,1.9,0.1,41.3,0.3,0.0,1.5,214.0,76.3,0.0,0.0,295.0,7.0,229.0,105.3,303.0,27.3,13.0,371.0,29.0,2.0,620.0,291.0,4.0,0.0,23.0,26.2,GB,13.0,340.0,13,17,6,5,500.0,500
CHRISTOPHER BROOKS,RB,309.6,2.4,0.0,0.0,0.8,0.0,5.3,2.8,0.1,14.1,283.0,31.2,0.0,0.0,317.6,3.2,289.0,42.2,315.0,18.5,13.0,386.0,11.0,0.0,69.0,312.0,36.0,1.0,183.0,13.6,GB,13.0,365.0,17,20,10,4,500.0,500
CHRISTOPHER RODRIGUEZ,RB,313.1,3.8,0.0,0.0,0.1,0.0,1.5,4.4,0.3,21.6,277.0,30.5,0.0,0.0,320.3,3.9,295.0,31.5,331.0,17.4,13.0,380.0,1.0,0.0,12.0,325.0,35.0,2.0,173.0,22.8,WAS,13.0,393.0,14,8,23,5,500.0,500
CHUBA HUBBARD,RB,45.1,13.2,0.0,0.0,2.9,0.1,11.4,16.7,0.7,79.7,33.0,198.6,0.0,0.0,51.4,16.1,40.0,241.6,48.0,5.8,6.0,66.0,43.0,1.0,171.0,42.0,250.0,10.0,1195.0,5.5,CAR,5.0,60.0,23,24,18,1,44.5,45
