PLAYER NAME,POS,AVG_RK,AVG_FAN PTS,AVG_PASS_TDS,AVG_PASS_YDS,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,BEST_RK,FAN PTS,PASS_TDS,PASS_YDS,PPR_AVG_RK,PPR_AVG_FAN PTS,PPR_BEST_RK,PPR_FAN PTS,PPR_RK,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,REC,REC_TDS,REC_YDS,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,STD.DEV_RK,TEAM,TIERS,WORST_RK,FULL_SOS,SEASON_SOS,PLAYOFF_SOS,DEPTH,STANDARD_ADP,PPR_ADP,AVG_TGT,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,TGT,BOOM,BUST,STARTER,PPR_BOOM,PPR_BUST,PPR_STARTER,20_YD_ATT,20_YD_%RUSH,10_YD_ATT,10_YD_%RUSH,5_YD_ATT,5_YD_%RUSH,20_YD_TGT,20_YD_%TGT,10_YD_TGT,10_YD_%TGT,AVG_PASS_ATT,AVG_PASS_COMP,AVG_PASS_INT,AVG_PASS_PCT,AVG_SACK,AVG_YDS,PASS_ATT,PASS_COMP,PASS_INT,PASS_PCT,SACK,YDS,AVG_BLK KICK,AVG_DEF TD,AVG_FUMR,AVG_INT,AVG_PTS VS.,AVG_RET TD,AVG_SAFE,BLK KICK,DEF TD,FUMR,INT,PTS VS.,RET TD,SAFE,0-19,20-29,30-39,40-49,50+,AVG_0-19,AVG_20-29,AVG_30-39,AVG_40-49,AVG_50+,AVG_XPA,AVG_XPM,XPA,XPM
BRETT RYPIEN,QB,,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,MIN,,,22,18,29,0.0,500.0,500,,88.5,85.0,93.0,3.5,9.0,92.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEAN CLIFFORD,QB,,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,GB,,,31,25,32,0.0,500.0,500,,97.0,96.0,94.0,1.0,9.0,98.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMAR JOHNSON,RB,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,GB,,,17,20,10,0.0,500.0,500,0.0,124.0,105.0,163.0,19.0,11.0,143.0,123.5,102.0,161.0,21.5,11.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVERY WILLIAMS,RB,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,PHI,,,1,5,7,0.0,500.0,500,0.0,146.5,134.0,171.0,12.5,11.0,159.0,147.0,130.0,171.0,17.0,11.0,164.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLAKE WATSON,RB,,0.8,,,0.3,0.0,4.3,1.3,0.0,3.3,,2.3,,,,1.1,,3.3,,,,,1.0,0.0,13.0,,4.0,0.0,10.0,,DEN,,,30,29,27,0.0,500.0,500,0.7,132.7,117.0,158.0,20.1,11.0,161.0,134.0,119.0,157.0,20.5,11.0,163.0,2.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARLOS WASHINGTON,RB,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,ATL,,,16,28,2,0.0,500.0,500,0.0,125.3,100.0,154.0,17.9,10.0,139.0,123.7,101.0,150.0,16.4,10.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CODY SCHRADER,RB,,0.9,,,1.0,0.0,6.0,1.0,0.0,3.0,,0.9,,,,1.9,,1.9,,,,,1.0,0.0,6.0,,1.0,0.0,3.0,,LAR,,,10,9,9,0.0,500.0,500,1.0,135.5,118.0,152.0,16.9,10.0,163.0,131.8,118.0,148.0,13.1,10.0,152.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COREY KINER,RB,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,SF,,,18,17,21,0.0,500.0,500,0.0,112.5,106.0,157.0,6.5,11.0,119.0,114.0,104.0,156.0,10.0,11.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DANTE MILLER,RB,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,NYG,,,24,13,28,5.0,500.0,500,0.0,145.5,145.0,170.0,0.5,11.0,146.0,151.5,148.0,173.0,3.5,11.0,155.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DARRYNTON EVANS,RB,,0.1,,,0.0,0.0,0.0,1.5,0.0,1.5,,0.3,,,,0.1,,0.3,,,,,0.0,0.0,0.0,,3.0,0.0,3.0,,BUF,,,19,21,16,4.0,500.0,500,0.0,132.5,121.0,165.0,11.5,11.0,144.0,129.5,119.0,166.0,10.5,11.0,140.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJ WILLIAMS,RB,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,TB,,,12,16,4,0.0,500.0,500,0.0,134.5,129.0,167.0,5.5,11.0,140.0,133.5,133.0,167.0,0.5,11.0,134.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELIJAH DOTSON,RB,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,ATL,,,16,28,2,0.0,500.0,500,0.0,133.0,124.0,166.0,9.0,11.0,142.0,127.5,118.0,164.0,9.5,11.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVAN HULL,RB,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,PIT,,,32,26,32,0.0,500.0,500,0.0,145.8,130.0,160.0,13.4,11.0,167.0,143.3,129.0,158.0,11.5,11.0,161.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRANK GORE,RB,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,BUF,,,19,21,16,0.0,500.0,500,0.0,127.3,100.0,146.0,16.4,10.0,140.0,131.0,111.0,147.0,15.0,10.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GARY BRIGHTWELL,RB,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,CIN,,,26,27,22,4.0,500.0,500,0.0,140.0,131.0,168.0,9.0,11.0,149.0,138.0,130.0,169.0,8.0,11.0,146.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEORGE HOLANI,RB,,0.3,,,0.3,0.0,-0.3,1.0,0.0,3.3,,0.9,,,,0.6,,1.9,,,,,1.0,0.0,-1.0,,3.0,0.0,10.0,,SEA,,,4,4,17,4.0,500.0,500,0.3,142.5,132.0,169.0,10.5,11.0,153.0,136.5,126.0,168.0,10.5,11.0,147.0,1.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISRAEL ABANIKANDA,RB,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,GB,,,17,20,10,0.0,500.0,500,0.0,128.4,102.0,138.0,17.7,10.0,151.0,130.0,110.0,139.0,15.0,10.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAKOB JOHNSON,RB,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,HOU,,,9,2,29,0.0,500.0,500,0.0,140.7,118.0,164.0,16.8,11.0,158.0,139.7,115.0,162.0,19.3,11.0,162.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAMAAL WILLIAMS,RB,,2.0,,,0.6,0.0,4.1,3.4,0.1,11.7,,28.1,,,,2.6,,37.1,,,,,9.0,0.0,57.0,,48.0,1.0,164.0,,FA,,,33,33,33,0.0,500.0,500,0.8,121.0,113.0,159.0,8.0,11.0,129.0,119.5,113.0,160.0,6.5,11.0,126.0,11.0,0.0,92.0,8.0,0.0,92.0,8.0,9.0,14.5,4.0,12.9,1.0,8.3,1.0,2.6,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JARET PATTERSON,RB,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,LAC,,,22,23,20,0.0,500.0,500,0.0,149.0,136.0,172.0,13.0,11.0,162.0,145.5,135.0,170.0,10.5,11.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASE MCCLELLAN,RB,,1.1,,,0.0,0.0,0.0,4.3,0.0,10.7,,3.2,,,,1.1,,3.2,,,,,0.0,0.0,0.0,,13.0,0.0,32.0,,FA,,,33,33,33,0.0,500.0,500,0.0,125.3,116.0,144.0,8.3,10.0,138.0,129.0,118.0,154.0,10.4,11.0,143.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JJ TAYLOR,RB,,1.1,,,0.5,0.0,0.0,2.5,0.0,11.0,,4.4,,,,1.6,,6.4,,,,,2.0,0.0,0.0,,10.0,0.0,44.0,,HOU,,,9,2,29,0.0,500.0,500,0.8,169.0,169.0,175.0,0.0,11.0,169.0,154.0,151.0,174.0,3.0,11.0,157.0,3.0,0.0,100.0,0.0,0.0,100.0,0.0,2.0,2.4,1.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JORDAN MIMS,RB,,1.8,,,1.5,0.0,8.9,2.5,0.0,8.8,,14.1,,,,3.3,,26.1,,,,,12.0,0.0,71.0,,20.0,0.0,70.0,,TEN,,,15,14,13,0.0,500.0,500,2.3,138.7,122.0,162.0,18.2,11.0,164.0,141.3,125.0,163.0,18.4,11.0,167.0,18.0,0.0,100.0,0.0,0.0,88.0,0.0,1.0,1.6,0.0,0.0,0.0,0.0,1.0,2.6,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEILAN ROBINSON,RB,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,PHI,,,1,5,7,0.0,500.0,500,0.0,133.4,125.0,143.0,12.3,10.0,158.0,138.4,127.0,146.0,15.0,10.0,168.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KENE NWANGWU,RB,,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,,,,3.0,,6.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,NYJ,,,3,7,6,4.0,500.0,500,0.0,135.0,123.0,151.0,11.5,10.0,152.0,139.8,126.0,155.0,9.3,11.0,152.0,0.0,0.0,50.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KYE ROBICHAUX,RB,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,DET,,,6,11,5,0.0,500.0,500,0.0,107.5,90.0,156.0,17.5,11.0,125.0,117.5,103.0,159.0,14.5,11.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAN LARISON,RB,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,NE,,,11,10,8,0.0,500.0,500,0.0,121.0,110.0,149.0,11.6,10.0,137.0,115.7,102.0,145.0,9.7,10.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONTRELL JOHNSON,RB,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,PHI,,,1,5,7,0.0,500.0,500,0.0,138.0,132.0,161.0,7.8,11.0,149.0,142.7,134.0,165.0,9.0,11.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PATRICK RICARD,RB,,0.8,,,0.2,0.1,1.3,0.0,0.0,0.0,,14.2,,,,1.0,,17.2,,,,,3.0,1.0,22.0,,0.0,0.0,0.0,,BAL,,,31,31,25,5.0,500.0,500,0.3,115.7,94.0,147.0,15.8,10.0,131.0,112.7,86.0,143.0,19.5,10.0,132.0,5.0,0.0,88.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.3,1.0,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAHEEM BLACKSHEAR,RB,,0.5,,,0.0,0.0,0.0,0.9,0.0,5.0,,8.0,,,,0.5,,8.0,,,,,0.0,0.0,0.0,,15.0,0.0,80.0,,CAR,,,23,24,18,4.0,500.0,500,0.0,134.4,122.0,145.0,13.6,10.0,160.0,137.0,122.0,144.0,13.8,10.0,163.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REGGIE GILLIAM,RB,,0.0,,,0.0,0.0,0.0,0.2,0.0,0.5,,0.7,,,,0.0,,0.7,,,,,0.0,0.0,0.0,,3.0,0.0,7.0,,BUF,,,19,21,16,0.0,500.0,500,0.0,150.5,139.0,173.0,11.5,11.0,162.0,155.0,144.0,175.0,11.0,11.0,166.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,0.9,1.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALVON AHMED,RB,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,IND,,,13,22,3,5.0,500.0,500,0.0,157.0,148.0,174.0,9.0,11.0,166.0,149.0,144.0,172.0,5.0,11.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRAYVEON WILLIAMS,RB,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,FA,,,33,33,33,0.0,500.0,500,0.0,137.8,133.0,155.0,4.8,10.0,143.0,138.8,132.0,153.0,3.9,11.0,141.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TROY HAIRSTON,RB,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,FA,,,33,33,33,0.0,500.0,500,0.0,125.3,98.0,153.0,19.4,10.0,141.0,125.7,102.0,151.0,16.7,10.0,138.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AINIAS SMITH,WR,,1.5,,,1.0,0.1,5.9,0.3,0.0,0.9,,10.7,,,,2.5,,17.7,,,,,7.0,1.0,41.0,,2.0,0.0,6.0,,PHI,,,4,4,9,5.0,500.0,500,1.3,164.8,149.0,164.0,9.8,11.0,180.0,164.3,148.0,163.0,10.6,11.0,179.0,9.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANTHONY GOULD,WR,,0.3,,,0.1,0.0,2.9,0.0,0.0,0.0,,2.3,,,,0.4,,3.3,,,,,1.0,0.0,23.0,,0.0,0.0,0.0,,IND,,,23,25,20,6.0,500.0,500,0.1,182.0,165.0,209.0,12.6,12.0,196.0,181.5,170.0,206.0,10.6,12.0,198.0,1.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASHTON DULIN,WR,,1.1,,,0.1,0.1,4.5,0.3,0.0,3.0,,17.2,,,,1.3,,19.2,,,,,2.0,1.0,67.0,,5.0,0.0,45.0,,IND,,,23,25,20,5.0,500.0,500,0.5,182.2,156.0,197.0,24.1,11.0,225.0,181.3,161.0,203.0,21.2,12.0,214.0,8.0,0.0,93.0,7.0,0.0,93.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.8,1.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT PERRY,WR,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,DEN,,,9,6,19,7.0,500.0,500,0.0,180.0,154.0,223.0,26.0,12.0,206.0,174.0,154.0,219.0,20.0,12.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUSTIN TRAMMELL,WR,,2.0,,,2.0,0.0,40.0,0.0,0.0,0.0,,2.0,,,,4.0,,4.0,,,,,2.0,0.0,40.0,,0.0,0.0,0.0,,JAC,,,30,24,32,6.0,500.0,500,3.0,150.7,145.0,186.0,4.2,11.0,155.0,150.0,144.0,183.0,4.5,11.0,155.0,3.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEN SKOWRONEK,WR,,0.7,,,0.5,0.0,6.9,0.0,0.0,0.0,,6.9,,,,1.2,,11.9,,,,,5.0,0.0,69.0,,0.0,0.0,0.0,,PIT,,,14,11,21,6.0,500.0,500,0.5,164.8,159.0,187.0,7.7,11.0,178.0,163.5,156.0,182.0,8.2,11.0,177.0,5.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BO MELTON,WR,,0.9,,,0.5,0.0,5.4,0.5,0.0,3.2,,14.5,,,,1.3,,22.5,,,,,8.0,0.0,91.0,,8.0,0.0,54.0,,GB,,,13,17,6,0.0,500.0,500,1.0,172.2,154.0,185.0,10.7,11.0,182.0,171.8,157.0,181.0,12.1,11.0,183.0,17.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRANDON JOHNSON,WR,,0.3,,,0.3,0.0,3.0,0.0,0.0,0.0,,0.9,,,,0.6,,1.9,,,,,1.0,0.0,9.0,,0.0,0.0,0.0,,PIT,,,14,11,21,0.0,500.0,500,0.3,184.5,179.0,225.0,5.5,12.0,190.0,177.5,171.0,221.0,6.5,12.0,184.0,1.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRAXTON BERRIOS,WR,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,HOU,,,16,8,27,7.0,500.0,500,0.5,191.0,187.0,224.0,3.3,12.0,195.0,196.0,193.0,227.0,3.0,13.0,199.0,4.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,1.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRENNAN EAGLES,WR,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,FA,,,33,33,33,0.0,500.0,500,0.0,141.0,127.0,199.0,14.0,11.0,155.0,152.0,151.0,201.0,1.0,12.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRYCE OLIVER,WR,,0.9,,,0.6,0.0,9.5,0.0,0.0,0.0,,9.5,,,,1.6,,15.5,,,,,6.0,0.0,95.0,,0.0,0.0,0.0,,TEN,,,18,20,10,7.0,500.0,500,0.9,198.5,193.0,229.0,5.5,13.0,204.0,187.5,184.0,224.0,3.5,12.0,191.0,9.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CASEY WASHINGTON,WR,,0.7,,,0.5,0.0,7.0,0.0,0.0,0.0,,1.4,,,,1.2,,2.4,,,,,1.0,0.0,14.0,,0.0,0.0,0.0,,ATL,,,2,1,17,6.0,500.0,500,1.0,177.4,158.0,193.0,11.7,11.0,190.0,173.0,156.0,194.0,13.9,11.0,194.0,2.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHARLIE JONES,WR,,0.6,,,0.1,0.0,0.6,0.0,0.0,0.0,,4.5,,,,0.7,,5.5,,,,,1.0,0.0,5.0,,0.0,0.0,0.0,,CIN,,,17,9,26,5.0,500.0,500,0.1,171.0,143.0,195.0,21.1,11.0,198.0,166.3,139.0,199.0,23.8,11.0,197.0,1.0,0.0,88.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
