PLAYER NAME,POS,AVG_RK,AVG_FAN PTS,AVG_PASS_TDS,AVG_PASS_YDS,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,BEST_RK,FAN PTS,PASS_TDS,PASS_YDS,PPR_AVG_RK,PPR_AVG_FAN PTS,PPR_BEST_RK,PPR_FAN PTS,PPR_RK,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,REC,REC_TDS,REC_YDS,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,STD.DEV_RK,TEAM,TIERS,WORST_RK,FULL_SOS,SEASON_SOS,PLAYOFF_SOS,DEPTH
Los Angeles Chargers,DEF,217.8,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,73.0,0.0,0.0,222.0,4.3,159.0,73.0,218.0,22.4,9.0,345.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,17.7,LAC,11.0,347.0,11,8,20,0
Los Angeles Rams,DEF,148.1,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,151.0,0.0,0.0,149.2,9.4,137.0,151.0,154.0,18.4,8.0,284.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,17.0,LAR,10.0,293.0,13,20,8,0
Mac Jones,QB,319.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,233.3,0.0,118.0,0.0,246.0,62.3,10.0,367.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,36.8,NE,13.0,387.0,1,1,30,1
Malcolm Brown,RB,217.0,5.4,0.0,0.0,1.4,0.0,10.1,6.3,0.3,26.2,110.0,86.1,0.0,0.0,194.3,6.8,110.0,109.1,196.0,39.5,9.0,272.0,23.0,0.0,162.0,217.0,101.0,5.0,419.0,34.8,MIA,11.0,316.0,11,2,32,3
Marcus Mariota,QB,372.4,26.8,1.0,226.0,0.0,0.0,0.0,9.0,1.0,88.0,323.0,26.84,1.0,226.0,358.6,26.8,297.0,26.84,435.0,32.4,13.0,433.0,0.0,0.0,0.0,462.0,9.0,1.0,88.0,17.8,LV,16.0,391.0,28,30,7,2
Mark Andrews,TE,52.5,8.0,0.0,0.0,4.1,0.5,50.1,0.0,0.0,0.0,18.0,112.1,0.0,0.0,53.6,12.2,26.0,170.1,50.0,8.7,4.0,78.0,58.0,7.0,701.0,49.0,0.0,0.0,0.0,8.0,BAL,6.0,71.0,7,11,11,1
Mark Ingram II,RB,221.1,4.3,0.0,0.0,0.5,0.0,4.5,6.5,0.2,27.2,144.0,46.9,0.0,0.0,219.2,4.8,129.0,52.9,228.0,47.5,9.0,355.0,6.0,0.0,50.0,229.0,72.0,2.0,299.0,40.2,HOU,11.0,327.0,17,24,4,0
Marlon Mack,RB,183.7,5.6,0.0,0.0,3.0,0.0,30.0,4.0,0.0,26.0,103.0,5.6,0.0,0.0,211.4,8.6,134.0,8.6,207.0,42.8,9.0,364.0,3.0,0.0,30.0,186.0,4.0,0.0,26.0,45.4,IND,10.0,377.0,6,1,29,3
Marquez Callaway,WR,242.2,1.9,0.0,0.0,1.9,0.0,19.4,0.0,0.0,0.0,101.0,21.3,0.0,0.0,121.1,3.8,65.0,42.3,115.0,29.7,7.0,198.0,21.0,0.0,213.0,317.0,0.0,0.0,0.0,60.9,NO,13.0,384.0,6,11,5,4
Marquez Valdes-Scantling,WR,214.7,6.5,0.0,0.0,2.1,0.4,43.1,0.3,0.0,0.8,130.0,104.3,0.0,0.0,229.3,8.6,171.0,137.3,222.0,28.9,9.0,292.0,33.0,6.0,690.0,210.0,4.0,0.0,13.0,22.6,GB,11.0,290.0,29,29,19,5
Marquise Brown,WR,105.1,7.8,0.0,0.0,3.6,0.5,48.1,0.1,0.0,0.1,74.0,125.0,0.0,0.0,133.4,11.4,88.0,183.0,127.0,27.6,7.0,229.0,58.0,8.0,769.0,107.0,1.0,0.0,1.0,24.1,BAL,8.0,210.0,15,18,16,1
Marvin Jones Jr.,WR,123.4,9.5,0.0,0.0,4.8,0.6,61.1,0.0,0.0,0.0,59.0,151.8,0.0,0.0,113.0,14.2,64.0,227.8,109.0,22.6,7.0,186.0,76.0,9.0,978.0,120.0,0.0,0.0,0.0,23.7,JAC,8.0,210.0,4,8,3,0
Mason Crosby,K,252.2,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,120.0,0.0,0.0,248.4,7.5,192.0,120.0,236.0,19.7,9.0,324.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,17.1,GB,12.0,325.0,25,26,27,0
Matt Breida,RB,263.0,2.8,0.0,0.0,0.8,0.0,8.0,4.9,0.0,21.2,156.0,33.0,0.0,0.0,266.3,3.5,168.0,42.0,275.0,41.6,10.0,368.0,9.0,0.0,96.0,274.0,59.0,0.0,254.0,36.1,BUF,12.0,360.0,23,22,20,3
Matt Gay,K,276.5,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,66.0,0.0,0.0,263.7,9.4,195.0,66.0,270.0,38.0,10.0,347.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,37.2,LAR,13.0,340.0,9,12,12,0
Matt Prater,K,226.4,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,117.0,0.0,0.0,225.6,7.3,171.0,117.0,219.0,16.0,9.0,325.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,16.7,ARI,11.0,302.0,7,2,28,0
Matt Ryan,QB,120.3,18.3,1.6,286.3,0.0,0.0,0.0,1.8,0.1,5.8,77.0,293.44,26.0,4581.0,122.2,18.3,66.0,293.44,117.0,18.8,7.0,224.0,0.0,0.0,0.0,116.0,29.0,2.0,92.0,16.9,ATL,8.0,200.0,13,24,6,1
Matthew Stafford,QB,98.9,16.9,1.6,255.3,0.0,0.0,0.0,1.8,0.0,7.0,68.0,270.56,26.0,4084.0,97.8,16.9,70.0,270.56,93.0,9.9,6.0,131.0,0.0,0.0,0.0,98.0,29.0,0.0,112.0,11.3,LAR,8.0,147.0,11,7,13,1
Maxx Williams,TE,324.0,1.8,0.0,0.0,0.9,0.1,11.3,0.0,0.0,0.0,191.0,16.2,0.0,0.0,340.9,2.7,257.0,24.2,406.0,39.1,12.0,391.0,8.0,1.0,102.0,406.0,0.0,0.0,0.0,41.2,ARI,15.0,370.0,29,26,22,1
Mecole Hardman,WR,140.1,5.4,0.0,0.0,2.6,0.3,35.0,0.3,0.0,1.9,80.0,87.1,0.0,0.0,150.8,8.0,82.0,128.1,142.0,30.6,7.0,223.0,41.0,4.0,560.0,130.0,4.0,0.0,31.0,26.2,KC,9.0,210.0,26,23,25,2
Melvin Gordon III,RB,80.6,11.1,0.0,0.0,2.1,0.1,10.5,14.3,0.6,65.7,22.0,166.4,0.0,0.0,89.7,13.2,47.0,198.4,83.0,18.2,6.0,182.0,32.0,1.0,158.0,76.0,215.0,9.0,986.0,20.0,DEN,7.0,140.0,3,14,1,0
Miami Dolphins,DEF,216.3,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,141.0,0.0,0.0,211.1,8.3,159.0,141.0,211.0,27.9,9.0,329.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,32.9,MIA,11.0,338.0,20,6,30,0
Michael Badgley,K,246.1,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,120.0,0.0,0.0,250.7,7.5,198.0,120.0,285.0,20.3,10.0,326.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,12.1,FA,12.0,309.0,33,33,33,0
Michael Carter,RB,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,98.9,0.0,55.0,0.0,97.0,22.8,6.0,187.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,39.9,NYJ,8.0,367.0,20,17,18,1
Michael Gallup,WR,102.3,7.1,0.0,0.0,3.7,0.3,52.7,0.0,0.0,0.0,61.0,114.3,0.0,0.0,111.8,10.8,72.0,173.3,108.0,20.6,6.0,216.0,59.0,5.0,843.0,100.0,0.0,0.0,0.0,18.8,DAL,8.0,189.0,27,21,27,3
Michael Pittman Jr.,WR,118.6,4.5,0.0,0.0,3.1,0.1,38.7,0.2,0.0,2.0,54.0,58.9,0.0,0.0,114.0,7.6,73.0,98.9,111.0,26.0,7.0,196.0,40.0,1.0,503.0,115.0,3.0,0.0,26.0,24.5,IND,8.0,198.0,9,2,31,0
Michael Thomas,WR,95.9,6.3,0.0,0.0,5.7,0.0,62.6,0.1,0.0,0.1,15.0,43.9,0.0,0.0,121.6,12.0,21.0,83.9,116.0,40.6,7.0,263.0,40.0,0.0,438.0,96.0,1.0,0.0,1.0,47.3,NO,8.0,229.0,6,11,5,2
Mike Boone,RB,299.9,0.8,0.0,0.0,0.1,0.0,0.6,0.7,0.1,3.7,60.0,12.9,0.0,0.0,329.0,0.9,199.0,14.9,373.0,42.1,12.0,392.0,2.0,0.0,10.0,354.0,11.0,1.0,59.0,54.1,DEN,14.0,362.0,3,14,1,4
Mike Davis,RB,66.5,9.8,0.0,0.0,3.9,0.1,24.9,11.0,0.4,42.8,28.0,147.5,0.0,0.0,54.6,13.8,28.0,206.5,52.0,10.4,5.0,85.0,59.0,2.0,373.0,63.0,165.0,6.0,642.0,42.3,ATL,6.0,292.0,21,28,6,1
Mike Evans,WR,31.0,11.2,0.0,0.0,4.4,0.8,62.9,0.0,0.0,0.0,23.0,178.6,0.0,0.0,39.4,15.5,24.0,248.6,37.0,6.8,4.0,67.0,70.0,13.0,1006.0,30.0,0.0,0.0,0.0,5.4,TB,4.0,52.0,19,15,21,1
Mike Gesicki,TE,106.6,7.1,0.0,0.0,3.5,0.4,46.9,0.0,0.0,0.0,54.0,106.3,0.0,0.0,110.3,10.6,63.0,159.3,105.0,17.0,6.0,142.0,53.0,6.0,703.0,105.0,0.0,0.0,0.0,18.9,MIA,8.0,161.0,2,2,29,1
Mike Williams,WR,98.7,7.0,0.0,0.0,3.2,0.3,50.4,0.1,0.0,0.1,55.0,105.7,0.0,0.0,108.0,10.2,67.0,153.7,107.0,22.2,6.0,218.0,48.0,5.0,756.0,97.0,1.0,0.0,1.0,19.4,LAC,8.0,184.0,28,24,23,2
Miles Boykin,WR,318.3,3.2,0.0,0.0,1.2,0.3,16.6,0.0,0.0,0.0,243.0,50.6,0.0,0.0,332.6,4.3,269.0,69.6,346.0,27.8,11.0,396.0,19.0,4.0,266.0,333.0,0.0,0.0,0.0,25.5,BAL,13.0,386.0,15,18,16,6
Miles Sanders,RB,40.6,11.9,0.0,0.0,2.3,0.0,16.4,13.7,0.5,72.3,14.0,142.4,0.0,0.0,47.1,14.2,27.0,170.4,45.0,10.1,4.0,80.0,28.0,0.0,197.0,40.0,164.0,6.0,867.0,10.6,PHI,5.0,83.0,15,3,30,1
Minnesota Vikings,DEF,245.9,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,60.0,0.0,0.0,247.8,3.8,164.0,60.0,235.0,22.1,9.0,318.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,18.6,MIN,12.0,318.0,17,10,23,0
Mitchell Trubisky,QB,357.7,16.2,1.6,205.5,0.0,0.0,0.0,3.3,0.1,19.5,241.0,161.7,16.0,2055.0,362.6,16.2,326.0,161.7,440.0,32.6,13.0,446.0,0.0,0.0,0.0,414.0,33.0,1.0,195.0,32.9,BUF,15.0,397.0,25,26,18,2
Mo Alie-Cox,TE,269.1,3.3,0.0,0.0,2.1,0.1,26.3,0.0,0.0,0.0,139.0,49.4,0.0,0.0,268.3,5.4,161.0,80.4,307.0,47.5,11.0,357.0,31.0,2.0,394.0,324.0,0.0,0.0,0.0,52.4,IND,13.0,378.0,20,4,32,2
Mohamed Sanu,WR,321.8,2.7,0.0,0.0,1.7,0.1,18.7,0.1,0.0,0.3,290.0,27.0,0.0,0.0,336.6,4.4,268.0,44.0,439.0,36.0,13.0,415.0,17.0,1.0,187.0,445.0,1.0,0.0,3.0,21.2,SF,15.0,343.0,1,9,2,4
Myles Gaskin,RB,55.1,12.3,0.0,0.0,4.1,0.2,38.8,14.2,0.3,58.4,22.0,123.2,0.0,0.0,60.3,16.4,32.0,164.2,58.0,14.4,5.0,115.0,41.0,2.0,388.0,52.0,142.0,3.0,584.0,12.6,MIA,6.0,176.0,11,2,32,1
N'Keal Harry,WR,279.7,2.9,0.0,0.0,2.4,0.1,22.1,0.1,0.0,0.0,220.0,40.9,0.0,0.0,296.8,5.3,222.0,73.9,313.0,35.7,11.0,392.0,33.0,2.0,309.0,294.0,2.0,0.0,0.0,36.0,NE,13.0,384.0,2,1,30,4
Najee Harris,RB,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,22.6,0.0,6.0,0.0,25.0,7.6,3.0,65.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,39.1,PIT,4.0,320.0,4,11,5,1
Nelson Agholor,WR,152.3,8.6,0.0,0.0,3.0,0.5,56.0,0.0,0.0,0.0,90.0,137.6,0.0,0.0,165.6,11.6,99.0,185.6,150.0,33.5,8.0,275.0,48.0,8.0,896.0,141.0,0.0,0.0,0.0,29.8,NE,9.0,243.0,2,1,30,1
New England Patriots,DEF,191.6,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,106.0,0.0,0.0,190.2,6.6,158.0,106.0,193.0,18.6,9.0,250.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,21.5,NE,11.0,307.0,31,12,32,0
New Orleans Saints,DEF,191.5,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,124.0,0.0,0.0,202.4,7.8,152.0,124.0,202.0,22.3,9.0,320.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,25.7,NO,11.0,322.0,3,14,7,0
New York Giants,DEF,280.5,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,103.0,0.0,0.0,274.0,6.4,166.0,103.0,263.0,28.5,10.0,331.0,0.0,0.0,0.0,285.0,0.0,0.0,0.0,26.3,NYG,12.0,340.0,2,9,4,0
New York Jets,DEF,289.8,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,67.0,0.0,0.0,294.9,4.2,201.0,67.0,274.0,24.1,10.0,347.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,24.4,NYJ,13.0,323.0,16,16,13,0
Nick Boyle,TE,345.3,2.6,0.0,0.0,1.6,0.2,12.6,0.0,0.0,0.0,291.0,23.3,0.0,0.0,362.7,4.1,296.0,37.3,423.0,27.1,12.0,414.0,14.0,2.0,113.0,467.0,0.0,0.0,0.0,33.1,BAL,16.0,380.0,7,11,11,3
Nick Chubb,RB,6.8,16.0,0.0,0.0,1.3,0.0,12.5,15.8,1.0,88.9,3.0,191.7,0.0,0.0,19.1,17.3,4.0,207.7,17.0,8.1,3.0,44.0,16.0,0.0,150.0,6.0,190.0,12.0,1067.0,2.6,CLE,2.0,22.0,2,8,8,1
Nick Foles,QB,374.5,12.5,1.1,205.8,0.0,0.0,0.0,1.8,0.1,0.1,367.0,112.18,10.0,1852.0,410.5,12.5,354.0,112.18,521.0,65.9,14.0,522.0,0.0,0.0,0.0,506.0,16.0,1.0,1.0,7.5,CHI,16.0,382.0,23,22,23,3
Nick Folk,K,311.6,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,123.0,0.0,0.0,309.3,7.7,233.0,123.0,390.0,25.0,12.0,351.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,34.6,NE,14.0,351.0,29,4,32,0
Nick Vannett,TE,344.7,1.0,0.0,0.0,0.9,0.1,6.3,0.0,0.0,0.0,299.0,15.5,0.0,0.0,379.0,2.0,340.0,29.5,463.0,31.8,13.0,462.0,14.0,1.0,95.0,481.0,0.0,0.0,0.0,32.7,NO,16.0,374.0,8,21,3,2
Nico Collins,WR,276.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,249.7,0.0,148.0,0.0,254.0,45.4,10.0,376.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,47.8,HOU,13.0,380.0,10,14,13,4
Noah Fant,TE,89.4,5.8,0.0,0.0,4.1,0.2,44.9,0.0,0.0,0.0,62.0,87.3,0.0,0.0,84.1,10.0,53.0,149.3,79.0,15.7,6.0,132.0,62.0,3.0,673.0,85.0,0.0,0.0,0.0,16.7,DEN,7.0,139.0,4,7,12,1
Noah Gray,TE,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,352.6,0.0,250.0,0.0,455.0,54.6,13.0,449.0,0.0,0.0,0.0,422.0,0.0,0.0,0.0,59.2,KC,15.0,352.0,23,20,20,4
Nyheim Hines,RB,141.2,8.1,0.0,0.0,3.9,0.3,30.1,5.6,0.2,23.8,71.0,130.2,0.0,0.0,105.5,12.1,71.0,193.2,100.0,21.0,6.0,170.0,63.0,4.0,482.0,132.0,89.0,3.0,380.0,14.1,IND,9.0,186.0,6,1,29,2
O.J. Howard,TE,228.6,6.7,0.0,0.0,2.8,0.5,36.5,0.0,0.0,0.0,132.0,26.6,0.0,0.0,249.1,9.4,132.0,37.6,242.0,38.0,9.0,360.0,11.0,2.0,146.0,224.0,0.0,0.0,0.0,27.2,TB,11.0,294.0,14,23,7,3
Odell Beckham Jr.,WR,57.2,9.1,0.0,0.0,3.3,0.4,45.6,0.4,0.1,10.3,36.0,63.82,0.0,0.0,66.6,12.4,41.0,86.82,63.0,15.0,5.0,143.0,23.0,3.0,319.0,56.0,3.0,1.0,72.0,14.0,CLE,6.0,138.0,32,31,24,0
Olamide Zaccheaus,WR,275.2,3.0,0.0,0.0,1.8,0.1,24.9,0.1,0.0,0.0,153.0,33.4,0.0,0.0,277.7,4.9,158.0,53.4,336.0,48.7,11.0,375.0,20.0,1.0,274.0,343.0,1.0,0.0,0.0,54.9,ATL,14.0,376.0,8,12,10,5
Parris Campbell,WR,183.6,4.3,0.0,0.0,3.0,0.0,35.5,1.0,0.0,8.0,79.0,8.7,0.0,0.0,191.3,7.3,102.0,14.7,180.0,32.4,8.0,306.0,6.0,0.0,71.0,173.0,2.0,0.0,16.0,27.3,IND,10.0,262.0,9,2,31,3
Pat Freiermuth,TE,311.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,273.9,0.0,150.0,0.0,303.0,56.5,10.0,391.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,43.1,PIT,14.0,389.0,3,5,8,2
Patrick Mahomes II,QB,24.1,25.4,2.5,316.0,0.0,0.0,0.0,4.1,0.1,20.5,17.0,380.4,38.0,4740.0,26.7,25.4,19.0,380.4,26.0,11.5,3.0,56.0,0.0,0.0,0.0,22.0,62.0,2.0,308.0,10.4,KC,4.0,56.0,20,19,17,0
Patrick Ricard,RB,377.0,0.5,0.0,0.0,0.6,0.1,3.0,0.1,0.0,-0.1,368.0,8.0,0.0,0.0,342.9,1.1,264.0,17.0,462.0,61.8,13.0,477.0,9.0,1.0,45.0,507.0,1.0,0.0,-1.0,9.0,BAL,16.0,386.0,14,12,17,4
Peyton Barber,RB,322.2,3.2,0.0,0.0,0.3,0.0,0.8,5.9,0.3,16.1,238.0,51.0,0.0,0.0,336.1,3.4,259.0,55.0,362.0,32.2,12.0,393.0,4.0,0.0,12.0,353.0,94.0,4.0,258.0,23.9,LV,14.0,380.0,28,27,19,5
Philadelphia Eagles,DEF,256.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,101.0,0.0,0.0,261.8,6.3,165.0,101.0,248.0,25.1,10.0,317.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,27.2,PHI,12.0,315.0,5,1,28,0
Phillip Lindsay,RB,139.2,5.4,0.0,0.0,0.6,0.0,2.5,10.7,0.1,45.6,93.0,59.0,0.0,0.0,136.2,6.0,85.0,66.0,132.0,27.2,7.0,245.0,7.0,0.0,28.0,136.0,118.0,1.0,502.0,21.9,HOU,9.0,237.0,17,24,4,2
Pittsburgh Steelers,DEF,147.4,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,148.0,0.0,0.0,150.8,8.7,132.0,148.0,155.0,19.3,8.0,278.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,15.6,PIT,9.0,234.0,29,24,22,0
Pooka Williams Jr.,RB,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,381.5,0.0,329.0,0.0,511.0,75.7,13.0,512.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,1.0,CIN,16.0,331.0,10,7,23,0
Preston Williams,WR,253.9,7.1,0.0,0.0,2.3,0.5,36.0,0.0,0.0,0.0,141.0,56.8,0.0,0.0,280.5,9.3,201.0,74.8,302.0,40.7,10.0,383.0,18.0,4.0,288.0,268.0,0.0,0.0,0.0,45.1,MIA,12.0,373.0,20,4,29,4
Qadree Ollison,RB,273.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0,57.0,0.3,0.0,0.0,257.9,0.1,146.0,0.3,338.0,63.3,11.0,370.0,0.0,0.0,0.0,359.0,1.0,0.0,3.0,75.9,FA,14.0,387.0,33,33,33,3
Quintez Cephus,WR,291.2,3.6,0.0,0.0,1.5,0.2,26.8,0.0,0.0,0.0,166.0,46.9,0.0,0.0,274.5,5.1,165.0,66.9,281.0,36.3,10.0,361.0,20.0,2.0,349.0,298.0,0.0,0.0,0.0,28.8,DET,13.0,362.0,23,30,6,4
Raheem Mostert,RB,79.1,10.5,0.0,0.0,2.0,0.1,19.5,13.0,0.3,65.1,47.0,83.7,0.0,0.0,82.2,12.5,44.0,99.7,77.0,17.0,6.0,132.0,16.0,1.0,156.0,71.0,104.0,2.0,521.0,15.7,SF,7.0,144.0,7,10,14,1
Randall Cobb,WR,234.6,6.2,0.0,0.0,3.8,0.3,44.1,0.0,0.0,0.0,99.0,62.1,0.0,0.0,212.3,10.0,97.0,100.1,214.0,39.3,9.0,298.0,38.0,3.0,441.0,237.0,0.0,0.0,0.0,40.9,GB,12.0,370.0,29,29,19,2
Randy Bullock,K,318.7,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,100.0,0.0,0.0,315.0,8.3,239.0,100.0,400.0,24.9,12.0,353.0,0.0,0.0,0.0,372.0,0.0,0.0,0.0,25.6,FA,14.0,353.0,33,33,33,0
Rashaad Penny,RB,161.9,1.1,0.0,0.0,0.0,0.0,0.0,3.7,0.0,11.3,59.0,3.4,0.0,0.0,180.3,1.1,126.0,3.4,169.0,32.0,8.0,327.0,0.0,0.0,0.0,158.0,11.0,0.0,34.0,29.8,SEA,10.0,283.0,24,30,9,2
Rashard Higgins,WR,267.9,6.5,0.0,0.0,2.8,0.3,46.1,0.0,0.0,0.0,138.0,83.9,0.0,0.0,281.1,9.3,216.0,120.9,289.0,29.9,10.0,377.0,37.0,4.0,599.0,275.0,0.0,0.0,0.0,33.3,CLE,12.0,385.0,32,31,24,3
Rashod Bateman,WR,163.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,189.4,0.0,107.0,0.0,176.0,40.2,8.0,306.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,44.9,BAL,10.0,306.0,15,18,16,2
Raymond Calais,RB,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,402.0,0.0,321.0,0.0,518.0,85.0,14.0,544.0,0.0,0.0,0.0,426.0,0.0,0.0,0.0,31.2,LAR,15.0,382.0,1,5,10,3
Rex Burkhead,RB,309.6,8.3,0.0,0.0,2.5,0.3,19.2,6.7,0.3,27.4,170.0,82.6,0.0,0.0,294.3,10.8,168.0,107.6,311.0,33.6,11.0,393.0,25.0,3.0,192.0,323.0,67.0,3.0,274.0,28.6,HOU,13.0,380.0,17,24,4,4
Rhamondre Stevenson,RB,240.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,196.1,0.0,109.0,0.0,204.0,54.8,9.0,366.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,52.7,NE,12.0,358.0,22,4,31,4
Richard Rodgers,TE,333.5,3.3,0.0,0.0,1.7,0.1,24.6,0.0,0.0,0.0,229.0,46.5,0.0,0.0,361.5,5.0,294.0,70.5,476.0,60.8,13.0,474.0,24.0,2.0,345.0,437.0,0.0,0.0,0.0,41.5,FA,15.0,385.0,33,33,33,0
Richie James Jr.,WR,358.6,3.8,0.0,0.0,2.1,0.1,35.8,0.0,0.0,0.0,327.0,41.4,0.0,0.0,367.8,5.9,315.0,64.4,484.0,57.0,13.0,471.0,23.0,1.0,394.0,475.0,0.0,0.0,0.0,22.0,SF,16.0,395.0,1,9,2,0
Rob Gronkowski,TE,129.3,6.5,0.0,0.0,2.8,0.4,38.9,0.0,0.0,0.0,69.0,104.3,0.0,0.0,147.6,9.3,69.0,149.3,133.0,28.4,7.0,258.0,45.0,7.0,623.0,125.0,0.0,0.0,0.0,23.4,TB,9.0,258.0,14,23,7,1
Robbie Gould,K,229.6,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,106.0,0.0,0.0,230.4,7.1,169.0,106.0,223.0,19.2,9.0,298.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,15.5,SF,11.0,287.0,17,21,10,0
Robby Anderson,WR,80.0,8.1,0.0,0.0,5.9,0.2,68.5,0.3,0.0,0.9,48.0,129.2,0.0,0.0,68.3,14.0,33.0,224.2,70.0,16.4,5.0,156.0,95.0,3.0,1096.0,74.0,4.0,0.0,15.0,12.3,CAR,7.0,144.0,5,7,7,2
Robert Tonyan,TE,89.9,7.8,0.0,0.0,3.3,0.7,36.6,0.0,0.0,0.0,53.0,124.6,0.0,0.0,100.0,11.0,63.0,176.6,96.0,18.0,6.0,166.0,52.0,11.0,586.0,87.0,0.0,0.0,0.0,19.0,GB,7.0,142.0,27,28,6,1
Robert Woods,WR,41.2,9.7,0.0,0.0,5.6,0.4,58.5,1.5,0.1,9.7,29.0,155.1,0.0,0.0,33.8,15.3,20.0,245.1,31.0,5.5,3.0,50.0,90.0,6.0,936.0,42.0,24.0,2.0,155.0,6.4,LAR,5.0,79.0,3,5,4,1
Rodrigo Blankenship,K,224.3,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,150.0,0.0,0.0,224.6,9.4,177.0,150.0,209.0,21.4,9.0,309.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,22.0,IND,11.0,309.0,28,3,31,0
Ronald Jones II,RB,82.5,11.3,0.0,0.0,2.0,0.1,11.8,13.7,0.5,69.9,51.0,158.3,0.0,0.0,98.0,13.3,47.0,186.3,94.0,19.9,6.0,165.0,28.0,1.0,165.0,78.0,192.0,7.0,978.0,14.3,TB,7.0,149.0,32,32,24,0
Rondale Moore,WR,202.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,170.6,0.0,96.0,0.0,168.0,43.2,8.0,337.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,44.6,ARI,11.0,333.0,11,13,15,4
Royce Freeman,RB,340.1,1.6,0.0,0.0,0.8,0.0,5.1,2.2,0.0,10.6,264.0,25.1,0.0,0.0,334.5,2.3,227.0,37.1,375.0,35.4,12.0,396.0,12.0,0.0,81.0,383.0,35.0,0.0,170.0,25.9,CAR,14.0,393.0,27,20,26,3
