PLAYER NAME,POS,AVG_RK,AVG_FAN PTS,AVG_PASS_TDS,AVG_PASS_YDS,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,BEST_RK,FAN PTS,PASS_TDS,PASS_YDS,PPR_AVG_RK,PPR_AVG_FAN PTS,PPR_BEST_RK,PPR_FAN PTS,PPR_RK,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,REC,REC_TDS,REC_YDS,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,STD.DEV_RK,TEAM,TIERS,WORST_RK,FULL_SOS,SEASON_SOS,PLAYOFF_SOS,DEPTH,STANDARD_ADP,PPR_ADP
MATT PRATER,K,262.1,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,130.0,0.0,0.0,282.4,7.6,224.0,130.0,423.0,49.6,13.0,382.0,0.0,0.0,0.0,399.0,0.0,0.0,0.0,40.1,ARI,13.0,332.0,20,17,25,1,500.0,500
MATTHEW STAFFORD,QB,112.5,16.9,1.6,264.3,0.0,0.0,0.0,1.4,0.0,4.3,84.0,254.1,24.0,3965.0,113.0,16.9,84.0,254.1,112.0,9.8,7.0,154.0,0.0,0.0,0.0,113.0,21.0,0.0,65.0,9.5,LAR,7.0,158.0,20,17,15,1,150.0,163
MECOLE HARDMAN,WR,371.5,1.1,0.0,0.0,1.5,0.0,12.4,0.1,0.0,0.3,295.0,10.7,0.0,0.0,365.4,2.6,272.0,25.7,454.0,98.9,14.0,609.0,15.0,0.0,124.0,452.0,1.0,0.0,3.0,92.8,KC,14.0,606.0,8,6,14,7,500.0,500
MIAMI DOLPHINS,DEF,193.1,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,152.0,0.0,0.0,193.5,8.9,164.0,152.0,202.0,22.4,9.0,279.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,21.7,MIA,9.0,279.0,4,2,17,0,500.0,143
MICHAEL BURTON,RB,439.0,0.2,0.0,0.0,0.2,0.0,0.5,0.4,0.0,0.5,357.0,3.7,0.0,0.0,380.0,0.4,321.0,6.7,530.0,47.4,14.0,437.0,3.0,0.0,8.0,552.0,7.0,0.0,9.0,82.0,DEN,15.0,521.0,19,18,20,0,500.0,500
MICHAEL CARTER,RB,301.0,2.3,0.0,0.0,1.6,0.1,6.7,2.0,0.0,12.5,250.0,34.8,0.0,0.0,292.3,3.9,232.0,58.8,293.0,24.1,11.0,372.0,24.0,1.0,101.0,302.0,30.0,0.0,187.0,26.4,ARI,11.0,457.0,25,26,13,4,500.0,500
MICHAEL MAYER,TE,253.8,3.2,0.0,0.0,1.9,0.1,21.7,0.0,0.0,0.0,130.0,44.4,0.0,0.0,251.9,5.1,137.0,71.4,236.0,34.0,10.0,341.0,27.0,2.0,304.0,251.0,0.0,0.0,0.0,32.3,LV,10.0,341.0,10,18,9,2,500.0,500
MICHAEL PENIX,QB,320.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,319.4,0.0,241.0,0.0,323.0,51.7,12.0,670.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,49.8,ATL,12.0,670.0,14,7,27,2,500.0,500
MICHAEL PITTMAN,WR,52.7,8.8,0.0,0.0,6.8,0.3,72.0,0.0,0.0,0.0,11.0,141.2,0.0,0.0,27.2,15.6,9.0,250.2,22.0,9.7,3.0,55.0,109.0,4.0,1152.0,52.0,0.0,0.0,0.0,11.4,IND,5.0,75.0,22,19,26,1,35.5,25
MICHAEL THOMAS,WR,306.1,5.1,0.0,0.0,3.9,0.1,44.8,0.0,0.0,0.0,221.0,50.8,0.0,0.0,304.1,9.0,162.0,89.8,334.0,56.6,12.0,547.0,39.0,1.0,448.0,333.0,0.0,0.0,0.0,46.4,FA,12.0,488.0,33,33,33,0,500.0,500
MICHAEL WILEY,RB,374.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0,0.0,0.0,374.0,0.0,355.0,0.0,545.0,19.0,15.0,393.0,0.0,0.0,0.0,538.0,0.0,0.0,0.0,14.6,WAS,15.0,386.0,16,9,28,0,500.0,500
MICHAEL WILSON,WR,175.9,5.9,0.0,0.0,2.9,0.2,43.5,0.0,0.0,0.0,131.0,76.5,0.0,0.0,175.8,8.8,122.0,114.5,164.0,17.0,9.0,223.0,38.0,3.0,565.0,165.0,0.0,0.0,0.0,14.4,ARI,9.0,220.0,7,14,5,2,169.0,500
MIKE EVANS,WR,21.3,12.0,0.0,0.0,4.6,0.8,73.8,0.0,0.0,0.0,10.0,203.5,0.0,0.0,27.8,16.6,12.0,282.5,24.0,6.5,3.0,50.0,79.0,13.0,1255.0,19.0,0.0,0.0,0.0,5.9,TB,3.0,42.0,21,16,24,1,36.5,26
MIKE GESICKI,TE,234.9,2.1,0.0,0.0,1.7,0.1,14.4,0.0,0.0,0.0,154.0,36.4,0.0,0.0,233.6,3.8,137.0,65.4,219.0,32.0,10.0,308.0,29.0,2.0,244.0,222.0,0.0,0.0,0.0,30.6,CIN,10.0,308.0,26,23,28,1,500.0,500
MIKE WHITE,QB,532.0,0.5,0.2,12.3,0.0,0.0,0.0,1.3,0.0,-1.5,387.0,3.1,1.0,74.0,532.0,0.5,387.0,3.1,584.0,145.0,15.0,677.0,0.0,0.0,0.0,573.0,8.0,0.0,-9.0,145.0,FA,16.0,677.0,33,33,33,0,500.0,500
MIKE WILLIAMS,WR,138.9,10.4,0.0,0.0,6.3,0.3,83.0,0.3,0.0,1.0,89.0,31.2,0.0,0.0,141.4,16.7,95.0,50.2,137.0,20.9,8.0,204.0,19.0,1.0,249.0,136.0,1.0,0.0,3.0,21.0,NYJ,8.0,203.0,16,20,12,2,144.5,135
MILES SANDERS,RB,244.9,3.8,0.0,0.0,1.7,0.0,9.6,8.1,0.1,27.0,156.0,60.6,0.0,0.0,246.0,5.5,159.0,87.6,251.0,35.6,10.0,328.0,27.0,0.0,154.0,249.0,129.0,1.0,432.0,33.9,CAR,10.0,346.0,32,31,27,3,500.0,500
MINNESOTA VIKINGS,DEF,241.1,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,124.0,0.0,0.0,241.3,7.3,171.0,124.0,266.0,44.0,10.0,355.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,44.5,MIN,11.0,355.0,31,26,30,0,500.0,500
MO ALIE-COX,TE,344.8,2.1,0.0,0.0,0.8,0.2,9.5,0.0,0.0,0.0,274.0,36.1,0.0,0.0,355.7,2.9,315.0,49.1,430.0,22.1,13.0,393.0,13.0,3.0,161.0,425.0,0.0,0.0,0.0,23.3,IND,13.0,374.0,21,24,7,2,500.0,500
MYCOLE PRUITT,TE,336.5,1.0,0.0,0.0,0.5,0.1,6.5,0.0,0.0,0.0,326.0,17.0,0.0,0.0,356.8,1.5,335.0,26.0,503.0,15.8,14.0,379.0,9.0,1.0,110.0,468.0,0.0,0.0,0.0,7.1,PIT,14.0,344.0,23,27,8,4,500.0,500
MYLES GASKIN,RB,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,0.0,0.0,0.0,414.5,0.0,364.0,0.0,571.0,50.5,15.0,465.0,0.0,0.0,0.0,553.0,0.0,0.0,0.0,73.0,FA,15.0,531.0,33,33,33,0,500.0,500
NAJEE HARRIS,RB,67.1,9.8,0.0,0.0,1.7,0.0,10.0,15.0,0.5,60.9,39.0,166.5,0.0,0.0,76.9,11.5,55.0,195.5,75.0,10.6,6.0,113.0,29.0,0.0,170.0,65.0,255.0,8.0,1035.0,9.5,PIT,5.0,95.0,17,23,4,2,66.5,76
NATHANIEL DELL,WR,51.7,10.7,0.0,0.0,4.3,0.6,64.5,1.0,0.0,4.6,28.0,118.0,0.0,0.0,59.3,15.0,35.0,165.0,60.0,14.3,5.0,106.0,47.0,7.0,709.0,50.0,11.0,0.0,51.0,14.5,HOU,5.0,91.0,31,32,16,3,65.5,62
NELSON AGHOLOR,WR,296.1,3.7,0.0,0.0,2.1,0.2,22.4,0.0,0.0,0.0,243.0,62.1,0.0,0.0,297.3,5.7,243.0,97.1,331.0,38.5,12.0,414.0,35.0,4.0,381.0,331.0,0.0,0.0,0.0,31.3,BAL,12.0,383.0,12,10,13,2,500.0,500
NEW ENGLAND PATRIOTS,DEF,249.5,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,109.0,0.0,0.0,248.7,6.4,171.0,109.0,318.0,48.0,12.0,355.0,0.0,0.0,0.0,316.0,0.0,0.0,0.0,49.7,NE,12.0,355.0,13,12,22,0,500.0,500
NEW ORLEANS SAINTS,DEF,199.2,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,143.0,0.0,0.0,199.3,8.4,184.0,143.0,198.0,19.9,9.0,278.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,20.4,NO,9.0,279.0,11,17,10,0,500.0,138
NEW YORK GIANTS,DEF,261.5,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,131.0,0.0,0.0,285.9,7.7,219.0,131.0,391.0,58.4,13.0,412.0,0.0,0.0,0.0,376.0,0.0,0.0,0.0,47.0,NYG,13.0,355.0,10,8,21,0,500.0,500
NEW YORK JETS,DEF,166.1,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,154.0,0.0,0.0,166.0,9.1,150.0,154.0,169.0,7.9,9.0,184.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,8.1,NYJ,9.0,195.0,5,19,1,0,161.0,103
NICK CHUBB,RB,116.9,9.6,0.0,0.0,2.0,0.0,10.5,14.0,0.0,85.0,71.0,19.1,0.0,0.0,130.9,11.6,67.0,23.1,127.0,17.9,8.0,200.0,4.0,0.0,21.0,115.0,28.0,0.0,170.0,19.8,CLE,7.0,188.0,4,8,8,2,91.0,114
NICK FOLK,K,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,349.5,7.7,332.0,131.0,531.0,17.5,14.0,367.0,0.0,0.0,0.0,,0.0,0.0,0.0,,TEN,,,15,12,21,1,500.0,500
NICK MULLENS,QB,360.6,14.9,1.4,261.2,0.0,0.0,0.0,2.0,0.0,5.0,307.0,74.7,7.0,1306.0,367.1,14.9,318.0,74.7,413.0,83.4,13.0,693.0,0.0,0.0,0.0,408.0,10.0,0.0,25.0,84.3,MIN,13.0,693.0,3,10,2,2,500.0,500
NICK WESTBROOK,WR,374.5,4.1,0.0,0.0,2.0,0.2,26.4,0.0,0.0,0.0,340.0,57.0,0.0,0.0,377.8,6.1,314.0,85.0,443.0,56.4,13.0,552.0,28.0,3.0,370.0,450.0,0.0,0.0,0.0,38.4,TEN,14.0,502.0,28,29,19,5,500.0,500
NICO COLLINS,WR,26.0,12.0,0.0,0.0,5.3,0.5,86.5,0.1,0.0,0.5,16.0,180.4,0.0,0.0,29.1,17.4,12.0,260.4,26.0,9.1,3.0,63.0,80.0,8.0,1297.0,23.0,1.0,0.0,7.0,7.6,HOU,3.0,56.0,31,32,16,1,29.0,33
NOAH BROWN,WR,293.7,6.9,0.0,0.0,3.3,0.2,56.7,0.1,0.0,-0.1,244.0,68.6,0.0,0.0,295.6,10.2,244.0,101.6,297.0,27.2,11.0,401.0,33.0,2.0,567.0,296.0,1.0,0.0,-1.0,27.6,FA,11.0,410.0,33,33,33,0,500.0,500
NOAH FANT,TE,199.3,2.4,0.0,0.0,1.9,0.0,24.4,0.0,0.0,0.0,127.0,41.4,0.0,0.0,190.1,4.3,114.0,73.4,180.0,37.4,9.0,299.0,32.0,0.0,414.0,189.0,0.0,0.0,0.0,36.4,SEA,9.0,305.0,27,29,18,1,500.0,500
NOAH GRAY,TE,329.7,2.5,0.0,0.0,1.6,0.1,17.9,0.1,0.0,0.1,273.0,42.6,0.0,0.0,333.8,4.2,273.0,70.6,349.0,33.2,12.0,460.0,28.0,2.0,305.0,356.0,1.0,0.0,1.0,26.0,KC,12.0,394.0,5,2,23,2,500.0,500
NYHEIM HINES,RB,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0,0.0,330.6,0.0,255.0,0.0,368.0,33.5,12.0,399.0,0.0,0.0,0.0,394.0,0.0,0.0,0.0,37.8,CLE,13.0,462.0,4,8,8,4,500.0,500
ODELL BECKHAM,WR,243.6,5.2,0.0,0.0,2.5,0.2,40.4,0.0,0.0,0.0,173.0,72.5,0.0,0.0,246.0,7.7,172.0,107.5,257.0,26.4,10.0,367.0,35.0,3.0,565.0,253.0,0.0,0.0,0.0,28.2,MIA,10.0,377.0,29,12,32,4,500.0,500
OLAMIDE ZACCHEAUS,WR,305.6,1.7,0.0,0.0,0.6,0.1,9.6,0.0,0.0,0.0,222.0,28.4,0.0,0.0,308.9,2.3,220.0,38.4,384.0,49.7,13.0,390.0,10.0,2.0,164.0,382.0,0.0,0.0,0.0,44.5,WAS,13.0,370.0,13,4,28,5,500.0,500
OWEN WRIGHT,RB,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,0.0,0.0,0.0,448.0,0.0,393.0,0.0,573.0,61.0,15.0,533.0,0.0,0.0,0.0,549.0,0.0,0.0,0.0,104.0,BAL,15.0,561.0,20,14,25,0,500.0,500
PARKER WASHINGTON,WR,350.8,2.6,0.0,0.0,1.8,0.2,14.7,0.0,0.0,0.0,269.0,23.2,0.0,0.0,343.4,4.4,223.0,39.2,363.0,37.7,12.0,395.0,16.0,2.0,132.0,387.0,0.0,0.0,0.0,28.5,JAC,13.0,396.0,32,31,21,4,500.0,500
PARRIS CAMPBELL,WR,348.4,0.9,0.0,0.0,1.7,0.0,8.7,0.0,0.0,0.0,293.0,10.4,0.0,0.0,333.9,2.5,271.0,30.4,362.0,55.5,12.0,577.0,20.0,0.0,104.0,384.0,0.0,0.0,0.0,53.0,FA,13.0,579.0,33,33,33,0,500.0,500
PAT FREIERMUTH,TE,119.4,3.7,0.0,0.0,2.7,0.2,25.7,0.0,0.0,0.0,96.0,44.8,0.0,0.0,116.6,6.4,96.0,76.8,115.0,20.8,7.0,225.0,32.0,2.0,308.0,118.0,0.0,0.0,0.0,21.4,PIT,7.0,225.0,23,27,8,1,128.0,136
PATRICK MAHOMES,QB,30.7,18.4,1.7,261.4,0.0,0.0,0.0,4.7,0.0,24.3,17.0,294.2,27.0,4183.0,31.4,18.4,18.0,294.2,30.0,7.4,3.0,55.0,0.0,0.0,0.0,31.0,75.0,0.0,389.0,7.2,KC,4.0,54.0,7,5,21,1,33.0,24
PATRICK RICARD,RB,382.0,0.7,0.0,0.0,0.3,0.1,3.1,0.0,0.0,0.0,312.0,11.2,0.0,0.0,364.2,1.0,316.0,16.2,479.0,37.5,14.0,418.0,5.0,1.0,52.0,494.0,0.0,0.0,0.0,74.0,BAL,14.0,501.0,20,14,25,5,500.0,500
PATRICK TAYLOR,RB,419.8,1.7,0.0,0.0,1.0,0.0,4.5,2.9,0.0,12.8,363.0,19.0,0.0,0.0,446.0,2.7,353.0,30.0,566.0,93.0,15.0,539.0,11.0,0.0,49.0,530.0,32.0,0.0,141.0,84.7,SF,15.0,566.0,10,12,5,0,500.0,500
PAYNE DURHAM,TE,379.3,0.4,0.0,0.0,0.4,0.0,4.5,0.0,0.0,0.0,360.0,5.8,0.0,0.0,407.3,0.8,366.0,10.8,537.0,33.2,15.0,456.0,5.0,0.0,58.0,544.0,0.0,0.0,0.0,14.3,TB,15.0,394.0,18,17,17,2,500.0,500
PEYTON HENDERSHOT,TE,,,0.0,0.0,0.5,0.0,4.8,0.1,0.0,0.0,,,0.0,0.0,385.0,1.0,356.0,7.8,554.0,29.0,15.0,414.0,4.0,0.0,38.0,,1.0,0.0,0.0,,FA,,,33,33,33,0,500.0,500
PHARAOH BROWN,TE,363.4,1.5,0.0,0.0,0.8,0.1,12.2,0.0,0.0,0.0,347.0,24.8,0.0,0.0,378.0,2.2,352.0,37.8,505.0,26.0,14.0,423.0,13.0,1.0,208.0,489.0,0.0,0.0,0.0,18.6,SEA,14.0,394.0,27,29,18,2,500.0,500
PHILADELPHIA EAGLES,DEF,194.6,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,101.0,0.0,0.0,193.8,5.9,166.0,101.0,191.0,20.3,9.0,347.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,21.7,PHI,9.0,347.0,2,4,2,0,500.0,181
PIERRE STRONG,RB,293.6,2.2,0.0,0.0,0.3,0.0,2.8,3.7,0.1,17.1,228.0,37.8,0.0,0.0,303.4,2.5,237.0,42.8,306.0,21.8,11.0,368.0,5.0,0.0,47.0,301.0,63.0,1.0,291.0,26.4,CLE,11.0,443.0,4,8,8,3,500.0,500
PITTSBURGH STEELERS,DEF,184.6,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,143.0,0.0,0.0,184.5,8.4,166.0,143.0,183.0,8.3,9.0,219.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,9.0,PIT,9.0,219.0,12,7,29,0,500.0,119
PUKA NACUA,WR,16.1,11.4,0.0,0.0,6.2,0.4,87.4,0.7,0.0,5.2,9.0,193.5,0.0,0.0,15.0,17.6,9.0,298.5,12.0,5.5,2.0,36.0,105.0,6.0,1486.0,12.0,12.0,0.0,89.0,6.9,LAR,2.0,47.0,11,22,6,1,14.5,13
QUENTIN JOHNSTON,WR,209.5,3.3,0.0,0.0,2.2,0.1,25.4,0.2,0.0,0.5,141.0,56.0,0.0,0.0,208.6,5.5,122.0,94.0,206.0,35.5,9.0,318.0,38.0,2.0,431.0,206.0,3.0,0.0,9.0,35.6,LAC,10.0,330.0,30,25,25,3,189.5,500
QUEZ WATKINS,WR,374.7,2.2,0.0,0.0,1.7,0.1,15.8,0.0,0.0,0.0,304.0,20.2,0.0,0.0,395.0,3.9,330.0,35.2,501.0,86.0,14.0,563.0,15.0,1.0,142.0,461.0,0.0,0.0,0.0,70.1,PIT,14.0,535.0,23,26,20,0,500.0,500
RACHAAD WHITE,RB,50.7,12.0,0.0,0.0,3.8,0.2,32.3,16.0,0.4,58.2,27.0,203.9,0.0,0.0,43.8,15.8,17.0,267.9,41.0,10.6,4.0,69.0,64.0,3.0,549.0,49.0,272.0,6.0,990.0,7.6,TB,5.0,73.0,28,30,9,1,33.5,35
RAHEEM BLACKSHEAR,RB,408.0,1.0,0.0,0.0,0.5,0.0,4.1,1.3,0.0,4.2,350.0,11.1,0.0,0.0,393.9,1.6,357.0,17.1,498.0,39.3,14.0,467.0,6.0,0.0,45.0,524.0,14.0,0.0,46.0,75.8,CAR,14.0,537.0,32,31,27,4,500.0,500
RAHEEM MOSTERT,RB,68.6,16.2,0.0,0.0,1.7,0.2,11.7,13.9,1.2,67.5,37.0,242.7,0.0,0.0,82.8,17.8,55.0,267.7,81.0,13.9,6.0,121.0,25.0,3.0,175.0,70.0,209.0,18.0,1012.0,9.2,MIA,6.0,92.0,6,5,19,2,76.5,85
RAKIM JARRETT,WR,,,0.0,0.0,0.4,0.0,6.0,0.1,0.0,0.0,,,0.0,0.0,455.5,1.0,345.0,10.0,561.0,110.5,15.0,566.0,4.0,0.0,60.0,,1.0,0.0,0.0,,TB,,,21,16,24,0,500.0,500
RASHEE RICE,WR,58.3,8.3,0.0,0.0,4.9,0.4,58.6,0.1,0.0,-0.2,30.0,133.5,0.0,0.0,51.8,13.3,19.0,212.5,50.0,16.0,5.0,114.0,79.0,7.0,938.0,57.0,1.0,0.0,-3.0,15.7,KC,5.0,109.0,8,6,14,1,70.0,74
RASHEEN ALI,RB,311.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,318.6,0.0,262.0,0.0,330.0,27.6,12.0,395.0,0.0,0.0,0.0,326.0,0.0,0.0,0.0,30.3,BAL,12.0,393.0,20,14,25,4,500.0,500
RASHID SHAHEED,WR,128.5,6.8,0.0,0.0,2.9,0.3,44.9,0.4,0.0,2.3,89.0,109.6,0.0,0.0,137.2,9.7,93.0,155.6,135.0,17.2,8.0,194.0,46.0,5.0,719.0,124.0,7.0,0.0,37.0,17.1,NO,8.0,177.0,15,21,10,2,155.0,153
RASHOD BATEMAN,WR,184.8,2.8,0.0,0.0,2.0,0.1,22.9,0.1,0.0,1.1,131.0,44.5,0.0,0.0,183.6,4.8,106.0,76.5,179.0,22.6,9.0,245.0,32.0,1.0,367.0,177.0,1.0,0.0,18.0,19.4,BAL,9.0,243.0,12,10,13,3,500.0,500
RAY RAY MCCLOUD,WR,288.7,1.4,0.0,0.0,1.0,0.0,11.3,0.3,0.0,2.5,222.0,16.5,0.0,0.0,281.4,2.4,207.0,28.5,352.0,50.8,12.0,379.0,12.0,0.0,135.0,354.0,3.0,0.0,30.0,46.3,ATL,12.0,377.0,20,8,29,3,500.0,500
REGGIE GILLIAM,RB,,,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,,,0.0,0.0,442.5,0.1,364.0,1.3,572.0,78.5,15.0,521.0,1.0,0.0,3.0,,0.0,0.0,0.0,,BUF,,,12,7,24,0,500.0,500
RHAMONDRE STEVENSON,RB,67.4,9.0,0.0,0.0,3.2,0.0,19.8,13.0,0.3,51.6,37.0,107.7,0.0,0.0,66.9,12.1,42.0,145.7,69.0,8.8,5.0,102.0,38.0,0.0,238.0,66.0,156.0,4.0,619.0,9.4,NE,5.0,99.0,8,10,7,1,59.0,58
RICKY PEARSALL,WR,205.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,206.6,0.0,148.0,0.0,203.0,24.1,9.0,272.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,23.4,SF,9.0,276.0,2,3,9,3,198.5,500
RICO DOWDLE,RB,136.7,4.7,0.0,0.0,1.1,0.1,9.0,5.6,0.1,22.6,97.0,74.5,0.0,0.0,143.1,5.7,97.0,91.5,138.0,19.1,8.0,218.0,17.0,2.0,144.0,134.0,89.0,2.0,361.0,19.7,DAL,8.0,215.0,5,4,23,2,127.5,166
RILEY PATTERSON,K,233.5,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,93.0,0.0,0.0,339.5,6.2,281.0,93.0,527.0,58.5,14.0,398.0,0.0,0.0,0.0,458.0,0.0,0.0,0.0,47.5,FA,14.0,281.0,33,33,33,0,500.0,500
ROBERT TONYAN,TE,328.7,0.7,0.0,0.0,0.6,0.0,6.6,0.0,0.0,0.0,304.0,11.2,0.0,0.0,340.9,1.3,303.0,22.2,459.0,25.6,14.0,393.0,11.0,0.0,112.0,453.0,0.0,0.0,0.0,12.0,MIN,14.0,341.0,3,3,6,0,500.0,500
ROBERT WOODS,WR,312.0,3.5,0.0,0.0,2.9,0.1,30.4,0.1,0.0,0.5,264.0,49.3,0.0,0.0,305.6,6.4,244.0,89.3,315.0,41.7,11.0,561.0,40.0,1.0,426.0,320.0,1.0,0.0,7.0,34.3,HOU,12.0,524.0,31,32,16,4,500.0,500
ROMAN WILSON,WR,224.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,224.6,0.0,135.0,0.0,222.0,26.6,10.0,297.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,27.9,PIT,10.0,298.0,23,26,20,3,500.0,500
ROME ODUNZE,WR,97.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,96.5,0.0,62.0,0.0,97.0,20.3,7.0,169.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,20.1,CHI,7.0,168.0,9,2,27,3,92.0,104
ROMEO DOUBS,WR,132.4,6.8,0.0,0.0,3.5,0.5,39.6,0.0,0.0,0.0,93.0,115.4,0.0,0.0,130.6,10.3,95.0,174.4,126.0,18.2,8.0,198.0,59.0,8.0,674.0,128.0,0.0,0.0,0.0,16.3,GB,8.0,169.0,5,5,17,3,120.5,171
RONNIE BELL,WR,,,0.0,0.0,0.4,0.2,4.3,0.0,0.0,0.0,,,0.0,0.0,500.5,1.9,372.0,30.8,577.0,128.5,15.0,629.0,6.0,3.0,68.0,,0.0,0.0,0.0,,SF,,,2,3,9,0,500.0,500
RONNIE RIVERS,RB,317.0,1.7,0.0,0.0,0.6,0.0,2.4,3.6,0.0,14.3,277.0,15.1,0.0,0.0,323.3,2.2,289.0,20.1,320.0,23.2,12.0,421.0,5.0,0.0,22.0,319.0,32.0,0.0,129.0,26.6,LAR,12.0,491.0,1,2,14,3,500.0,500
ROSCHON JOHNSON,RB,190.6,4.5,0.0,0.0,2.3,0.0,13.9,5.4,0.1,23.5,140.0,68.1,0.0,0.0,183.6,6.8,131.0,102.1,175.0,29.5,9.0,286.0,34.0,0.0,209.0,183.0,81.0,2.0,352.0,30.2,CHI,9.0,289.0,18,21,12,3,500.0,500
ROSS DWELLEY,TE,379.5,0.1,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,360.0,1.2,0.0,0.0,436.0,0.2,389.0,2.2,586.0,47.0,15.0,483.0,1.0,0.0,12.0,558.0,0.0,0.0,0.0,19.5,ATL,15.0,399.0,15,13,19,3,500.0,500
ROYCE FREEMAN,RB,303.5,4.1,0.0,0.0,0.1,0.0,1.2,7.0,0.2,29.0,250.0,45.2,0.0,0.0,316.5,4.2,262.0,46.2,324.0,28.1,12.0,402.0,1.0,0.0,13.0,323.0,77.0,2.0,319.0,26.2,DAL,12.0,392.0,5,4,23,0,500.0,500
RUSSELL WILSON,QB,215.5,17.7,1.7,204.7,0.0,0.0,0.0,5.3,0.2,22.7,124.0,264.9,26.0,3070.0,213.9,17.7,124.0,264.9,201.0,45.0,9.0,307.0,0.0,0.0,0.0,205.0,80.0,3.0,341.0,49.4,PIT,9.0,442.0,28,29,23,1,500.0,500
RYAN FLOURNOY,WR,362.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,369.6,0.0,292.0,0.0,421.0,60.5,13.0,556.0,0.0,0.0,0.0,429.0,0.0,0.0,0.0,52.0,DAL,13.0,513.0,1,1,2,6,500.0,500
RYAN TANNEHILL,QB,,,0.4,179.6,0.0,0.0,0.0,1.9,0.1,8.2,,,4.0,1616.0,546.0,9.7,397.0,87.0,590.0,149.0,15.0,695.0,0.0,0.0,0.0,,17.0,1.0,74.0,,FA,,,33,33,33,0,500.0,500
SALVON AHMED,RB,335.2,3.0,0.0,0.0,1.8,0.1,9.8,2.4,0.1,6.8,298.0,26.9,0.0,0.0,322.5,4.8,293.0,42.9,337.0,36.6,12.0,536.0,16.0,1.0,88.0,347.0,22.0,1.0,61.0,39.5,FA,12.0,563.0,33,33,33,0,500.0,500
SAM DARNOLD,QB,185.3,2.4,0.2,29.7,0.0,0.0,0.0,2.1,0.1,1.5,124.0,24.4,2.0,297.0,184.6,2.4,124.0,24.4,178.0,49.9,9.0,320.0,0.0,0.0,0.0,176.0,21.0,1.0,15.0,51.8,MIN,9.0,320.0,3,10,2,1,500.0,500
SAM HOWELL,QB,329.8,16.3,1.2,232.1,0.0,0.0,0.0,2.8,0.3,15.5,242.0,277.5,21.0,3946.0,330.7,16.4,241.0,278.5,338.0,59.5,12.0,666.0,0.0,0.0,0.0,338.0,48.0,5.0,263.0,56.0,SEA,12.0,666.0,12,19,7,2,500.0,500
