,AVG_FAN PTS,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,AVG_TGT,FAN PTS,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_AVG_FAN PTS,PPR_FAN PTS,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,REC,REC_TDS,REC_YDS,RUSH_ATT,RUSH_TDS,RUSH_YDS,TEAM,TGT,FULL_SOS,SEASON_SOS,PLAYOFF_SOS,BOOM,BUST,STARTER,PPR_BOOM,PPR_BUST,PPR_STARTER,DEPTH,STANDARD_ADP,PPR_ADP,20_YD_ATT,20_YD_%RUSH,10_YD_ATT,10_YD_%RUSH,5_YD_ATT,5_YD_%RUSH,20_YD_TGT,20_YD_%TGT,10_YD_TGT,10_YD_%TGT
JAUAN JENNINGS,2.5,1.5,0.1,20.4,0.0,0.0,0.0,2.5,32.5,112.9,85.0,114.0,12.6,9.0,165.0,4.0,51.5,112.5,86,114,12.7,9,161,19.0,1.0,265.0,0.0,0.0,0.0,SF,33.0,2,3,9,0,77,8,0,85,0,4,500.0,500,0,0.0,0,0.0,0,0.0,2,2.9,1,3.8
JAVON BAKER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,66.0,90.0,17.5,8.0,167.0,0.0,0.0,89.3,65,89,18.7,8,168,0.0,0.0,0.0,0.0,0.0,0.0,NE,0.0,25,9,31,0,0,0,0,0,0,6,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JAXON JANKE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.5,199.0,284.0,3.5,13.0,206.0,0.0,0.0,202.0,202,283,0.0,13,202,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JAXON SMITH-NJIGBA,5.1,3.7,0.2,36.9,0.0,0.0,0.0,5.5,86.8,45.7,27.0,45.0,5.3,6.0,59.0,8.8,149.8,39.1,19,38,4.5,5,53,63.0,4.0,628.0,0.0,0.0,0.0,SEA,93.0,3,7,4,0,38,19,0,38,13,2,101.0,96,0,0.0,0,0.0,0,0.0,10,15.4,5,20.8
JAYDEN REED,9.6,4.0,0.5,49.6,0.7,0.1,7.4,5.9,153.2,36.1,26.0,36.0,4.4,5.0,52.0,13.6,217.2,38.6,27,37,4.8,5,55,64.0,8.0,793.0,11.0,2.0,119.0,GB,94.0,5,5,17,7,20,47,7,27,47,1,80.0,83,2,2.3,0,0.0,0,0.0,14,15.6,8,21.6
JAYLEN WADDLE,9.0,5.1,0.3,72.4,0.2,0.0,0.9,7.4,126.6,17.3,10.0,18.0,3.5,3.0,25.0,14.2,198.6,15.9,8,13,3.9,3,25,72.0,4.0,1014.0,3.0,0.0,12.0,MIA,104.0,29,12,32,14,0,29,14,7,36,2,38.0,48,0,0.0,0,0.0,0,0.0,8,11.9,6,13.6
JEFF FOREMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.5,182.0,279.0,8.5,13.0,199.0,0.0,0.0,217.0,195,296,22.0,13,239,0.0,0.0,0.0,0.0,0.0,0.0,LV,0.0,18,17,22,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JERMAINE BURTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.3,60.0,78.0,11.1,7.0,116.0,0.0,0.0,80.1,59,79,12.8,7,153,0.0,0.0,0.0,0.0,0.0,0.0,CIN,0.0,27,27,23,0,0,0,0,0,0,4,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JERROD MEANS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.6,109.0,150.0,24.6,10.0,235.0,0.0,0.0,143.7,110,150,22.4,10,223,0.0,0.0,0.0,0.0,0.0,0.0,NO,0.0,15,21,10,0,0,0,0,0,0,5,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JERRY JEUDY,5.5,3.4,0.1,47.4,0.0,0.0,0.0,5.4,87.8,58.9,46.0,60.0,5.2,6.0,75.0,8.9,141.8,59.1,45,60,5.3,6,75,54.0,2.0,758.0,0.0,0.0,0.0,CLE,87.0,26,18,30,0,33,7,0,33,0,2,138.5,134,0,0.0,0,0.0,0,0.0,10,15.4,5,14.3
JHAQUAN JACKSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.7,154.0,181.0,33.4,11.0,273.0,0.0,0.0,183.4,148,176,31.8,11,252,0.0,0.0,0.0,0.0,0.0,0.0,TEN,0.0,28,29,19,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JOHN METCHIE,1.0,1.0,0.0,9.9,0.1,0.0,0.3,1.9,16.2,130.0,102.0,133.0,17.2,10.0,172.0,2.0,32.2,127.6,92,133,17.2,9,163,16.0,0.0,158.0,1.0,0.0,4.0,HOU,30.0,31,32,16,0,100,0,0,100,0,5,500.0,500,1,1.3,0,0.0,0,0.0,3,4.4,3,8.3
JOHN ROSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,185.0,224.0,12.9,12.0,220.0,0.0,0.0,196.4,174,224,15.8,12,217,0.0,0.0,0.0,0.0,0.0,0.0,PHI,0.0,6,11,7,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JOHNNY WILSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.7,92.0,132.0,18.8,9.0,179.0,0.0,0.0,126.5,88,131,19.8,9,180,0.0,0.0,0.0,0.0,0.0,0.0,PHI,0.0,6,11,7,0,0,0,0,0,0,4,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JONATHAN MINGO,2.8,2.9,0.0,27.9,0.0,0.0,0.0,5.7,41.8,96.2,72.0,94.0,9.3,8.0,128.0,5.7,84.8,93.0,68,93,9.8,8,128,43.0,0.0,418.0,0.0,0.0,0.0,CAR,85.0,17,13,18,0,73,0,0,73,0,3,500.0,500,0,0.0,0,0.0,0,0.0,3,8.3,2,9.1
JORDAN ADDISON,8.9,4.1,0.6,53.6,0.1,0.0,0.1,6.4,151.3,45.8,33.0,46.0,5.3,6.0,61.0,13.0,221.3,45.6,33,45,5.5,6,62,70.0,10.0,911.0,1.0,0.0,2.0,MIN,108.0,10,24,3,13,31,38,13,25,38,2,99.5,116,1,2.0,0,0.0,0,0.0,15,19.0,9,19.1
JORDAN WHITTINGTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.3,72.0,125.0,19.9,9.0,154.0,0.0,0.0,108.2,72,124,20.3,9,152,0.0,0.0,0.0,0.0,0.0,0.0,LAR,0.0,11,22,6,0,0,0,0,0,0,4,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JOSEPH PARKER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,120.0,217.0,28.1,12.0,190.0,0.0,0.0,159.3,120,217,24.6,12,183,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JOSH ALI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.3,188.0,257.0,18.3,13.0,236.0,0.0,0.0,214.3,188,255,15.2,13,225,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JOSH CROCKETT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.3,103.0,230.0,33.6,12.0,178.0,0.0,0.0,153.0,102,234,36.1,12,181,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JOSH DOWNS,5.2,4.0,0.1,45.4,0.0,0.0,0.0,5.8,89.1,62.5,47.0,62.0,6.1,6.0,88.0,9.2,157.1,58.6,40,59,7.6,6,83,68.0,2.0,771.0,0.0,0.0,0.0,IND,98.0,22,19,26,6,56,13,0,44,13,2,176.0,500,0,0.0,0,0.0,0,0.0,9,15.3,5,20.0
JOSH PALMER,6.2,3.5,0.2,52.8,0.1,0.0,0.5,5.5,68.7,53.8,40.0,54.0,5.7,6.0,71.0,9.7,106.7,52.3,38,52,6.5,6,71,38.0,2.0,581.0,1.0,0.0,6.0,LAC,61.0,30,25,25,0,40,30,0,40,30,1,133.5,180,0,0.0,0,0.0,0,0.0,9,12.3,5,11.4
JOSH REYNOLDS,5.2,2.4,0.3,35.8,0.0,0.0,0.0,3.8,88.8,97.2,65.0,95.0,10.6,8.0,159.0,7.6,128.8,97.6,67,95,9.1,8,139,40.0,5.0,608.0,0.0,0.0,0.0,DEN,64.0,19,28,8,7,40,20,0,53,13,3,500.0,500,0,0.0,0,0.0,0,0.0,10,15.4,6,17.1
JOSHUA CEPHUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,216.0,303.0,10.0,14.0,236.0,0.0,0.0,211.0,198,291,13.0,13,224,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JR RUSSELL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.6,169.0,223.0,18.3,12.0,219.0,0.0,0.0,195.6,164,223,19.7,12,213,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JUJU SMITH-SCHUSTER,2.9,2.6,0.1,23.6,0.0,0.0,0.0,4.3,32.0,133.1,105.0,138.0,22.5,10.0,221.0,5.5,61.0,130.5,102,138,23.4,10,224,29.0,1.0,260.0,0.0,0.0,0.0,KC,47.0,8,6,14,0,73,0,0,55,0,6,500.0,500,0,0.0,0,0.0,0,0.0,2,5.6,1,7.7
JULIO JONES,2.3,1.0,0.3,6.7,0.0,0.0,0.0,1.7,25.4,208.0,137.0,231.0,59.1,12.0,279.0,3.3,36.4,207.4,112,231,63.5,12,281,11.0,3.0,74.0,0.0,0.0,0.0,FA,19.0,33,33,33,0,80,10,0,80,10,0,500.0,500,0,0.0,0,0.0,0,0.0,4,8.2,1,5.9
JUSTIN JEFFERSON,13.4,6.8,0.5,107.4,0.1,0.0,-1.2,10.0,134.2,4.5,3.0,4.0,1.3,1.0,9.0,20.2,202.2,4.9,2,5,1.1,1,8,68.0,5.0,1074.0,1.0,0.0,-12.0,MIN,100.0,10,24,3,33,22,56,44,22,67,1,5.5,8,1,2.0,1,3.6,0,0.0,11,13.9,7,14.9
JUSTIN SHORTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.8,200.0,250.0,15.4,12.0,242.0,0.0,0.0,219.4,199,250,12.9,12,235,0.0,0.0,0.0,0.0,0.0,0.0,BUF,0.0,14,15,15,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JUSTIN WATSON,3.9,1.7,0.2,28.8,0.0,0.0,0.0,3.3,62.0,122.7,85.0,127.0,15.8,9.0,169.0,5.6,89.0,126.0,90,129,15.6,9,167,27.0,3.0,460.0,0.0,0.0,0.0,KC,53.0,8,6,14,0,40,13,0,73,7,4,500.0,500,0,0.0,0,0.0,0,0.0,6,6.8,4,8.3
JUSTYN ROSS,0.5,0.6,0.0,5.3,0.0,0.0,0.0,1.1,5.3,165.2,118.0,163.0,41.2,10.0,280.0,1.1,11.3,167.9,121,165,40.9,10,279,6.0,0.0,53.0,0.0,0.0,0.0,KC,11.0,8,6,14,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,1,1.1,1,2.1
JUWANN WINFREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,236.2,223.0,262.0,12.6,13.0,256.0,0.0,0.0,240.2,231,268,8.6,13,252,0.0,0.0,0.0,0.0,0.0,0.0,IND,1.0,22,19,26,0,100,0,0,100,0,7,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
KADARIUS TONEY,2.0,2.1,0.1,13.0,0.8,0.0,2.4,2.9,26.0,110.0,90.0,105.0,15.8,8.0,199.0,4.1,53.0,112.3,90,105,15.5,8,190,27.0,1.0,169.0,11.0,0.0,31.0,FA,38.0,33,33,33,0,85,0,0,77,0,0,500.0,500,4,5.6,1,2.6,0,0.0,5,5.7,3,6.3
KADEN DAVIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.8,155.0,253.0,57.2,13.0,295.0,0.0,0.0,231.0,160,253,53.8,13,301,0.0,0.0,0.0,0.0,0.0,0.0,DET,0.0,24,30,11,0,0,0,0,0,0,5,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
KALIF RAYMOND,3.7,2.1,0.1,28.8,0.4,0.0,4.4,2.6,62.4,102.3,69.0,112.0,15.0,9.0,143.0,5.7,97.4,101.7,69,112,14.7,9,142,35.0,1.0,489.0,7.0,0.0,75.0,DET,44.0,24,30,11,0,69,13,0,75,6,3,500.0,500,1,0.9,0,0.0,0,0.0,4,6.2,0,0.0
KAVONTAE TURPIN,3.0,0.8,0.2,7.9,0.7,0.1,6.9,1.1,47.7,127.3,98.0,141.0,13.7,10.0,146.0,3.7,59.7,131.0,102,143,13.6,10,150,12.0,3.0,127.0,11.0,1.0,110.0,DAL,18.0,1,1,2,0,67,0,0,73,0,5,500.0,500,2,1.9,1,2.0,0,0.0,6,5.8,3,5.9
KAYSHON BOUTTE,0.4,0.4,0.0,3.8,0.0,0.0,0.0,1.4,1.9,182.2,137.0,184.0,27.5,11.0,220.0,0.8,3.9,183.1,138,186,28.0,11,221,2.0,0.0,19.0,0.0,0.0,0.0,NE,7.0,25,9,31,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,1,2.8,0,0.0
KAZMEIR ALLEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.7,170.0,263.0,20.4,13.0,216.0,0.0,0.0,208.7,203,272,5.4,13,216,0.0,0.0,0.0,0.0,0.0,0.0,WAS,0.0,13,4,28,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
KEARIS JACKSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.5,241.0,311.0,10.5,14.0,262.0,0.0,0.0,252.5,240,309,12.5,14,265,0.0,0.0,0.0,0.0,0.0,0.0,TEN,0.0,28,29,19,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
KEELAN DOSS,0.7,1.2,0.0,6.6,0.0,0.0,0.0,2.6,3.3,242.0,210.0,297.0,41.8,13.0,301.0,1.9,9.3,239.0,215,293,31.2,13,283,6.0,0.0,33.0,0.0,0.0,0.0,FA,13.0,33,33,33,0,100,0,0,67,0,0,500.0,500,0,0.0,0,0.0,0,0.0,2,2.7,1,2.3
KEENAN ALLEN,13.1,8.3,0.5,95.6,0.2,0.0,0.5,11.5,170.9,37.6,29.0,37.0,4.9,5.0,49.0,21.5,278.9,33.3,20,34,5.0,5,46,108.0,7.0,1243.0,2.0,0.0,6.0,CHI,150.0,9,2,27,31,0,38,31,0,62,2,70.5,70,1,1.4,1,2.2,0,0.0,12,16.4,11,25.0
KEITH KIRKWOOD,0.7,0.4,0.1,2.8,0.0,0.0,0.0,0.7,9.7,242.6,189.0,275.0,38.6,13.0,282.0,1.1,14.7,242.2,198,270,32.3,13,272,5.0,1.0,37.0,0.0,0.0,0.0,BAL,9.0,12,10,13,0,92,0,0,92,0,6,500.0,500,0,0.0,0,0.0,0,0.0,3,4.6,2,6.1
KENDALL MILTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,165.0,304.0,63.0,14.0,291.0,0.0,0.0,222.0,173,297,49.0,13,271,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
KENDRICK BOURNE,7.9,4.6,0.5,50.8,0.1,0.0,0.5,6.9,63.0,90.5,65.0,87.0,8.6,8.0,124.0,12.5,100.0,90.0,65,86,8.8,8,122,37.0,4.0,406.0,1.0,0.0,4.0,NE,55.0,25,9,31,13,25,38,0,38,38,2,500.0,500,0,0.0,0,0.0,0,0.0,6,16.7,3,23.1
KEON COLEMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,31.0,49.0,6.8,6.0,65.0,0.0,0.0,51.2,34,51,6.8,6,71,0.0,0.0,0.0,0.0,0.0,0.0,BUF,0.0,14,15,15,0,0,0,0,0,0,1,106.0,111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
KEVIN AUSTIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,188.0,266.0,40.5,13.0,291.0,0.0,0.0,213.8,180,254,46.2,13,293,0.0,0.0,0.0,0.0,0.0,0.0,NO,0.0,15,21,10,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
KHADAREL HODGE,1.4,0.8,0.0,13.6,0.1,0.0,0.0,1.4,23.2,137.5,107.0,168.0,25.3,11.0,186.0,2.2,37.2,137.8,108,167,25.5,11,186,14.0,0.0,232.0,1.0,0.0,0.0,ATL,23.0,20,8,29,0,87,0,0,87,0,4,500.0,500,1,1.3,1,2.8,0,0.0,0,0.0,0,0.0
KHALIL SHAKIR,4.4,2.3,0.1,35.9,0.1,0.0,0.6,2.6,74.1,55.4,36.0,56.0,7.9,6.0,82.0,6.7,113.1,55.2,36,55,8.7,6,88,39.0,2.0,611.0,1.0,0.0,10.0,BUF,45.0,14,15,15,7,53,7,0,47,13,3,124.0,156,1,0.9,0,0.0,0,0.0,2,3.2,1,3.7
KJ HAMLER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.4,165.0,200.0,16.9,11.0,227.0,0.0,0.0,207.6,169,205,15.5,12,220,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
KJ OSBORN,4.5,3.0,0.2,33.8,0.0,0.0,0.0,4.7,72.0,101.2,81.0,97.0,10.2,8.0,138.0,7.5,120.0,99.7,66,97,10.6,8,133,48.0,3.0,540.0,0.0,0.0,0.0,NE,75.0,25,9,31,0,53,20,0,53,13,3,500.0,500,0,0.0,0,0.0,0,0.0,10,12.7,6,12.8
KRISTIAN WILKERSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,156.0,227.0,52.9,12.0,292.0,0.0,0.0,201.8,154,226,55.6,12,300,0.0,0.0,0.0,0.0,0.0,0.0,LV,0.0,18,17,22,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
KWAMIE LASSITER,0.2,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.2,250.0,228.0,305.0,28.3,14.0,290.0,1.2,1.2,248.3,228,299,25.3,14,284,1.0,0.0,2.0,0.0,0.0,0.0,FA,1.0,33,33,33,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
KYLE PHILIPS,1.8,1.7,0.0,20.1,0.0,0.0,0.0,2.4,16.1,162.5,129.0,171.0,21.7,11.0,200.0,3.5,31.1,159.1,109,171,25.2,11,208,15.0,0.0,181.0,0.0,0.0,0.0,TEN,22.0,28,29,19,0,75,0,0,75,0,6,500.0,500,0,0.0,0,0.0,0,0.0,1,2.1,1,4.3
LADD MCCONKEY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.6,35.0,48.0,6.6,6.0,80.0,0.0,0.0,45.0,35,44,7.7,6,81,0.0,0.0,0.0,0.0,0.0,0.0,LAC,0.0,30,25,25,0,0,0,0,0,0,2,97.5,113,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
LANCE MCCUTCHEON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.4,228.0,259.0,5.7,13.0,243.0,0.0,0.0,230.6,221,256,6.0,13,239,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,0.0,16,20,12,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
LAQUON TREADWELL,0.4,0.3,0.0,4.0,0.0,0.0,0.0,0.8,1.6,229.2,209.0,252.0,16.8,13.0,252.0,0.7,2.6,219.2,187,249,22.8,12,249,1.0,0.0,16.0,0.0,0.0,0.0,IND,3.0,22,19,26,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
LAVISKA SHENAULT,1.4,1.3,0.0,7.5,1.5,0.0,6.9,1.3,11.5,154.0,125.0,162.0,30.5,10.0,255.0,2.7,21.5,155.3,124,163,30.8,10,256,10.0,0.0,60.0,12.0,0.0,55.0,SEA,10.0,3,7,4,0,100,0,0,100,0,5,500.0,500,3,5.3,1,3.4,0,0.0,0,0.0,0,0.0
LAWRENCE CAGER,1.1,0.4,0.1,4.0,0.0,0.0,0.0,0.6,9.6,203.8,119.0,245.0,49.5,12.0,243.0,1.5,13.6,189.5,132,238,35.5,12,229,4.0,1.0,36.0,0.0,0.0,0.0,NYG,5.0,4,23,1,0,88,0,0,88,0,0,500.0,500,0,0.0,0,0.0,0,0.0,2,6.1,1,8.3
LIDEATRICK GRIFFIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.5,177.0,299.0,41.5,14.0,260.0,0.0,0.0,249.0,238,308,11.0,14,260,0.0,0.0,0.0,0.0,0.0,0.0,LV,0.0,18,17,22,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
LILJORDAN HUMPHREY,2.0,0.8,0.2,9.5,0.0,0.0,0.0,1.1,34.2,191.8,164.0,190.0,23.6,11.0,226.0,2.8,47.2,197.7,163,194,23.4,11,233,13.0,3.0,162.0,0.0,0.0,0.0,DEN,19.0,19,28,8,0,80,7,0,80,7,0,500.0,500,0,0.0,0,0.0,0,0.0,4,6.2,2,5.7
LUCKY JACKSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.3,214.0,296.0,37.3,13.0,302.0,0.0,0.0,247.8,202,282,42.0,13,294,0.0,0.0,0.0,0.0,0.0,0.0,MIN,0.0,10,24,3,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
LUKE MCCAFFREY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.7,56.0,96.0,14.2,8.0,136.0,0.0,0.0,88.3,53,96,15.8,8,159,0.0,0.0,0.0,0.0,0.0,0.0,WAS,0.0,13,4,28,0,0,0,0,0,0,3,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
LYNN BOWDEN,0.8,0.7,0.0,5.5,0.3,0.0,2.1,1.1,11.5,210.0,188.0,233.0,16.8,12.0,231.0,1.5,22.5,207.0,183,230,17.8,12,229,11.0,0.0,83.0,5.0,0.0,32.0,FA,16.0,33,33,33,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MACK HOLLINS,1.9,1.4,0.0,19.3,0.0,0.0,0.0,2.3,25.1,126.1,95.0,136.0,13.8,10.0,150.0,3.3,43.1,127.4,97,136,13.8,10,151,18.0,0.0,251.0,0.0,0.0,0.0,BUF,30.0,14,15,15,0,83,0,0,92,0,4,500.0,500,0,0.0,0,0.0,0,0.0,2,3.7,0,0.0
MALACHI CORLEY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7,55.0,85.0,11.1,8.0,127.0,0.0,0.0,88.8,53,84,12.6,8,157,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,0.0,16,20,12,0,0,0,0,0,0,5,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MALIK HEATH,1.4,1.2,0.1,9.6,0.0,0.0,0.0,1.8,18.5,188.6,149.0,193.0,25.4,11.0,218.0,2.6,33.5,190.9,148,196,26.8,11,227,15.0,1.0,125.0,0.0,0.0,0.0,GB,24.0,5,5,17,0,83,0,0,83,0,6,500.0,500,0,0.0,0,0.0,0,0.0,4,4.4,2,5.4
MALIK NABERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,12.0,23.0,4.8,4.0,32.0,0.0,0.0,21.6,10,23,5.3,4,36,0.0,0.0,0.0,0.0,0.0,0.0,NYG,0.0,4,23,1,0,0,0,0,0,0,1,43.5,52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MALIK TAYLOR,0.4,0.7,0.0,4.3,0.0,0.0,0.0,1.3,1.3,245.6,225.0,277.0,12.8,13.0,262.0,1.1,3.3,244.4,226,274,11.3,13,257,2.0,0.0,13.0,0.0,0.0,0.0,NYJ,4.0,16,20,12,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MALIK WASHINGTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.8,81.0,120.0,12.0,9.0,146.0,0.0,0.0,111.5,82,117,13.3,9,147,0.0,0.0,0.0,0.0,0.0,0.0,MIA,0.0,29,12,32,0,0,0,0,0,0,5,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MARCUS ROSEMY-JACKSAINT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.6,169.0,218.0,14.4,12.0,214.0,0.0,0.0,191.0,169,219,11.9,12,202,0.0,0.0,0.0,0.0,0.0,0.0,WAS,0.0,13,4,28,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MARQUEZ CALLAWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.6,173.0,229.0,21.1,12.0,229.0,0.0,0.0,208.4,170,232,22.4,12,231,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MARQUEZ VALDES-SCANTLING,2.2,1.3,0.1,19.7,0.0,0.0,0.0,2.6,35.5,119.2,88.0,118.0,17.9,9.0,182.0,3.5,56.5,122.7,93,118,18.6,9,194,21.0,1.0,315.0,0.0,0.0,0.0,BUF,42.0,14,15,15,0,88,6,0,94,6,5,500.0,500,0,0.0,0,0.0,0,0.0,3,3.4,1,2.1
MARQUISE BROWN,6.0,3.6,0.3,41.0,0.1,0.0,1.6,7.2,83.7,43.5,30.0,42.0,4.9,5.0,58.0,9.6,134.7,45.6,30,46,5.5,6,61,51.0,4.0,574.0,2.0,0.0,23.0,KC,101.0,8,6,14,0,43,29,0,36,43,3,101.5,117,0,0.0,0,0.0,0,0.0,9,15.5,4,15.4
